index,time,longitude,latitude,magnitude,x,y,mc_current,index_from_zero,int_lambd,lambd,lambd_star,LL,TLL,SLL
774053,1981-01-26 05:23:02.400,-116.186,33.815,3.0,-37.51363395094717,77.09458425732197,2.5,30,0.0,0.0,0.0,-inf,-inf,
774056,1981-01-26 10:20:57.820,-117.545,33.91,2.9000000000000004,-27.140286249439093,-48.40236681476199,2.5,31,0.0,0.0,0.0,-inf,-inf,
774060,1981-01-27 04:47:33.630,-115.969,33.249,2.6,-100.26440188587642,97.78295656485828,2.5,32,0.0,0.0,0.0,-inf,-inf,
774063,1981-01-27 12:09:33.350,-120.389,36.092,2.6,220.4426054347654,-302.6718186521789,2.5,33,0.0,0.0,0.0,-inf,-inf,
774071,1981-01-28 04:00:16.490,-118.331,34.023,2.7,-13.924776428986933,-120.77257084919762,2.5,34,0.0,0.0,0.0,-inf,-inf,
774106,1981-01-30 01:54:13.090,-118.476,33.911,3.1,-26.19736864736363,-134.31158497115158,2.5,35,0.0,0.0,0.0,-inf,-inf,
774110,1981-01-30 07:16:58.310,-115.036,32.169,2.6,-219.06913599064544,186.81581389084369,2.5,36,0.0,0.0,0.0,-inf,-inf,
774115,1981-01-30 14:46:40.000,-120.75,36.0,2.5,211.36225902577743,-335.480550688776,2.5,37,0.0,0.0,0.0,-inf,-inf,
774127,1981-01-31 05:23:22.380,-120.171,36.095,3.6,220.139870569846,-283.0798836570703,2.5,38,0.0,0.0,0.0,-inf,-inf,
774128,1981-01-31 06:18:31.550,-120.151,36.13,3.3000000000000003,223.9748227419881,-281.16002065756544,2.5,39,0.0,0.0,0.0,-inf,-inf,
774129,1981-01-31 07:23:31.200,-120.266,36.025,2.5,212.62960726370568,-291.86853924510194,2.5,40,0.0,0.0,0.0,-inf,-inf,
774139,1981-02-01 00:01:54.280,-116.785,33.497,2.5,-73.16286008662264,21.837339337602387,2.5,41,0.0,0.0,0.0,-inf,-inf,
774141,1981-02-01 03:08:52.490,-120.051,36.094,2.5,219.696624396996,-272.30442268226113,2.5,42,0.0,0.0,0.0,-inf,-inf,
774145,1981-02-01 08:24:44.040,-116.777,33.496,2.5,-73.27232382128703,22.579432648356374,2.5,43,0.0,0.0,0.0,-inf,-inf,
774148,1981-02-01 11:30:07.160,-116.769,33.487,3.6,-74.27128844938179,23.323710306517423,2.5,44,0.0,0.0,0.0,-inf,-inf,
774151,1981-02-01 11:48:22.080,-116.782,33.499,3.0,-72.93982799667842,22.11501210839664,2.5,45,0.0,0.0,0.0,-inf,-inf,
774165,1981-02-01 19:27:07.920,-116.7814407355264,33.487197469303254,3.2,-74.25208796606398,22.16991019746131,2.5,46,0.0,0.0,0.0,-inf,-inf,
774168,1981-02-01 20:13:11.840,-118.551,35.376,2.6,136.7988828679251,-138.76833300188315,2.5,47,0.0,0.0,0.0,-inf,-inf,
774169,1981-02-01 20:21:24.360,-119.077,35.03,2.5,99.17488373403954,-187.2433929640637,2.5,48,0.0,0.0,0.0,-inf,-inf,
774184,1981-02-02 04:33:27.470,-121.21,36.553,2.5,274.466579389404,-374.2189634111948,2.5,49,0.0,0.0,0.0,-inf,-inf,
774197,1981-02-02 12:25:42.600,-116.762,33.968,2.7,-20.784960748230294,23.838405198164235,2.5,50,0.0,0.0,0.0,-inf,-inf,
774217,1981-02-03 04:45:16.950,-120.206,36.233,2.7,235.5814680996961,-285.7280728966921,2.5,51,0.0,0.0,0.0,-inf,-inf,
774232,1981-02-04 01:59:29.790,-118.051,35.752,2.5,178.03265578110114,-93.00371544343842,2.5,52,0.0,0.0,0.0,-inf,-inf,
774235,1981-02-04 02:12:35.170,-116.776,33.494,2.5,-73.49449305745459,22.67268935972748,2.5,53,0.0,0.0,0.0,-inf,-inf,
774271,1981-02-05 13:38:11.050,-116.793,33.49,3.0,-73.94289736997052,21.097223662360435,2.5,54,0.0,0.0,0.0,-inf,-inf,
774274,1981-02-05 18:57:25.050,-116.771,33.502,2.8000000000000003,-72.60381848101727,23.134199533710543,2.5,55,0.0,0.0,0.0,-inf,-inf,
774302,1981-02-06 12:32:13.470,-116.743,34.018,2.9000000000000004,-15.22062601794028,25.57549670093546,2.5,56,0.0,0.0,0.0,-inf,-inf,
774307,1981-02-06 20:35:10.920,-116.718,32.346,2.5,-201.131805326302,28.4215087554015,2.5,57,0.0,0.0,0.0,-inf,-inf,
774329,1981-02-07 15:05:32.830,-121.373,36.66,2.7,286.9827709116799,-388.2404479670019,2.5,58,0.0,0.0,0.0,-inf,-inf,
774375,1981-02-10 23:03:45.310,-120.24,36.199,3.0,231.8989359094205,-288.90019467988583,2.5,59,0.0,0.0,0.0,-inf,-inf,
774378,1981-02-11 02:37:49.710,-120.252,36.183,3.4000000000000004,230.15476939326672,-290.03494236754807,2.5,60,0.0,0.0,0.0,-inf,-inf,
774380,1981-02-11 04:41:06.650,-120.289,35.95,3.4000000000000004,204.35853626856715,-294.2117365276509,2.5,61,0.0,0.0,0.0,-inf,-inf,
774384,1981-02-11 08:23:07.050,-116.788,33.489,2.6,-74.05305317410748,21.561156269477262,2.5,62,0.0,0.0,0.0,-inf,-inf,
774425,1981-02-12 16:04:39.950,-116.796,33.489,2.6,-74.05470481575479,20.81925615055077,2.5,63,0.0,0.0,0.0,-inf,-inf,
774496,1981-02-16 21:53:13.130,-119.885,35.83,2.6,189.90697914485472,-258.24244546486125,2.5,64,0.0,0.0,0.0,-inf,-inf,
774514,1981-02-17 22:04:34.900,-119.917,35.842,2.6,191.32375961503945,-261.0875546204779,2.5,65,0.0,0.0,0.0,-inf,-inf,
774529,1981-02-18 10:49:24.280,-118.073,36.722,3.1,285.9102795912766,-93.83702114655078,2.5,66,0.0,0.0,0.0,-inf,-inf,
774530,1981-02-18 11:17:48.660,-120.043,35.948,2.5,203.44291211649804,-272.082092773347,2.5,67,0.0,0.0,0.0,-inf,-inf,
774536,1981-02-19 06:37:22.730,-116.43,32.956,2.8000000000000003,-133.18660118925635,55.09843444701946,2.5,68,0.0,0.0,0.0,-inf,-inf,
774548,1981-02-20 02:01:43.130,-119.885,35.819,2.8000000000000003,188.68399582425937,-258.2777659128176,2.5,69,0.0,0.0,0.0,-inf,-inf,
774549,1981-02-20 02:24:05.480,-119.897,35.821,2.5,188.9372328346444,-259.3529981878915,2.5,70,0.0,0.0,0.0,-inf,-inf,
774572,1981-02-21 15:09:51.820,-116.45217474203508,33.50624442768626,3.1,-72.014070996307,52.69402538861032,2.5,71,0.0,0.0,0.0,-inf,-inf,
774575,1981-02-21 18:19:30.430,-116.433,32.962,2.6,-132.52103323390213,54.814749345385046,2.5,72,0.0,0.0,0.0,-inf,-inf,
774577,1981-02-21 21:45:40.410,-116.085,33.216,2.9000000000000004,-104.03800105372515,87.0290585034055,2.5,73,0.0,0.0,0.0,-inf,-inf,
774578,1981-02-21 22:56:16.580,-116.763,33.654,3.4000000000000004,-55.70037113130528,23.833763385228483,2.5,74,0.0,0.0,0.0,-inf,-inf,
774579,1981-02-21 22:56:48.620,-116.739,33.667,2.5,-54.24899741493476,26.05123651668118,2.5,75,0.0,0.0,0.0,-inf,-inf,
774586,1981-02-22 03:13:29.000,-119.66767183983464,34.247541986740586,2.6,13.42699395141964,-243.28861452166444,2.5,76,0.0,0.0,0.0,-inf,-inf,
774596,1981-02-22 08:50:33.960,-115.971,33.247,2.5,-100.48868856658422,97.59922625818672,2.5,77,0.0,0.0,0.0,-inf,-inf,
774610,1981-02-23 06:12:48.020,-120.9,35.226,3.4000000000000004,125.82892888896544,-352.32126652801725,2.5,78,0.0,0.0,0.0,-inf,-inf,
774611,1981-02-23 06:19:54.480,-118.082,35.715,2.7,173.94758712549654,-95.84533806856024,2.5,79,0.0,0.0,0.0,-inf,-inf,
774614,1981-02-23 10:49:58.300,-117.238,34.041,2.5,-12.67653816480277,-20.04085181792296,2.5,80,0.0,0.0,0.0,-inf,-inf,
774615,1981-02-23 13:07:05.450,-120.743,36.208,3.4000000000000004,234.4621486715052,-333.97911856667355,2.5,81,0.0,0.0,0.0,-inf,-inf,
774618,1981-02-23 14:41:09.160,-115.164,32.332,2.7,-201.16792312658492,174.44853051152293,2.5,82,0.0,0.0,0.0,-inf,-inf,
774628,1981-02-24 02:42:48.810,-121.671,36.848,3.2,309.0779402241962,-413.80740406550746,2.5,83,0.0,0.0,0.0,-inf,-inf,
774629,1981-02-24 09:11:57.110,-121.907,36.882,3.5,313.86160598184847,-434.6006611614416,2.5,84,0.0,0.0,0.0,-inf,-inf,
774672,1981-02-26 02:15:36.450,-119.918,35.879,2.5,195.44001272618203,-261.05742185802313,2.5,85,0.0,0.0,0.0,-inf,-inf,
774692,1981-02-27 01:30:56.420,-119.903,35.834,2.6,190.398060914177,-259.85181680715294,2.5,86,0.0,0.0,0.0,-inf,-inf,
774704,1981-02-27 12:17:11.220,-115.613,33.11,2.6,-115.32436982049995,131.0966794127468,2.5,87,0.0,0.0,0.0,-inf,-inf,
774708,1981-02-27 15:11:12.860,-118.592,34.152,3.4000000000000004,0.7581774001460102,-144.6032647854932,2.5,88,0.0,0.0,0.0,-inf,-inf,
774731,1981-02-28 19:51:54.730,-115.598206100092,33.072812611421774,2.6,-119.44038824714504,132.5311035182147,2.5,89,0.0,0.0,0.0,-inf,-inf,
774742,1981-03-01 03:02:36.340,-119.582,34.977,2.9000000000000004,94.33042823424832,-233.36451741667847,2.5,90,0.0,0.0,0.0,-inf,-inf,
774744,1981-03-01 11:40:25.180,-120.824,35.923,2.9000000000000004,203.0519484027299,-342.46295635213204,2.5,91,0.0,0.0,0.0,-inf,-inf,
774749,1981-03-01 20:38:28.600,-120.14,36.207,2.5,232.5046731730316,-279.9015976671919,2.5,92,0.0,0.0,0.0,-inf,-inf,
774753,1981-03-02 08:48:33.820,-119.963,35.882,2.6,195.8913074035549,-265.1007326259475,2.5,93,0.0,0.0,0.0,-inf,-inf,
774791,1981-03-04 20:07:06.760,-117.678,35.05,2.5,99.69210472705817,-59.85448614878532,2.5,94,0.0,0.0,0.0,-inf,-inf,
774798,1981-03-05 01:25:33.140,-115.539,33.893,2.7,-28.16437637399101,136.73889087608177,2.5,95,0.0,0.0,0.0,-inf,-inf,
774835,1981-03-07 17:31:32.750,-119.074,35.117,2.5,108.84269746687232,-186.77254141010604,2.5,96,0.0,0.0,0.0,-inf,-inf,
774851,1981-03-08 11:11:42.830,-115.594,33.073,3.0,-119.41413208872198,132.9227235157068,2.5,97,0.0,0.0,0.0,-inf,-inf,
774852,1981-03-08 11:12:04.450,-115.585,33.064,2.5,-120.40321161122723,133.77511640518867,2.5,98,0.0,0.0,0.0,-inf,-inf,
774853,1981-03-08 11:17:09.090,-115.595,33.078,3.5,-118.85946047357736,132.82192561868104,2.5,99,0.0,0.0,0.0,-inf,-inf,
774854,1981-03-08 11:17:17.160,-116.77551050010594,33.50410937117512,2.5,-72.37027484906578,22.715413540375906,2.5,100,0.0,0.0,0.0,-inf,-inf,
774876,1981-03-09 20:05:10.550,-117.68505753748974,35.04147991431209,2.5,98.74891410064126,-60.50320878194685,2.5,101,0.0,0.0,0.0,-inf,-inf,
774897,1981-03-10 20:01:45.890,-117.682,35.047,2.5,99.3608933596953,-60.22080805594384,2.5,102,0.0,0.0,0.0,-inf,-inf,
774898,1981-03-10 20:02:13.690,-117.692,35.05,2.5,99.70046707255167,-61.128928340511095,2.5,103,0.0,0.0,0.0,-inf,-inf,
774914,1981-03-11 20:24:03.290,-117.686,35.047,2.7,99.36327903174583,-60.5849476961693,2.5,104,0.0,0.0,0.0,-inf,-inf,
774931,1981-03-12 14:06:43.030,-115.547,33.227,3.3000000000000003,-102.2288917079698,137.05895593306582,2.5,105,0.0,0.0,0.0,-inf,-inf,
774935,1981-03-12 15:01:20.160,-116.79455661355156,33.484856745158865,2.6,-74.5151197290043,20.95412053550218,2.5,106,0.0,0.0,0.0,-inf,-inf,
774941,1981-03-12 20:06:12.620,-117.681,35.049,2.5,99.5826876140291,-60.12831172404871,2.5,107,0.0,0.0,0.0,-inf,-inf,
774943,1981-03-12 23:01:48.740,-115.509,33.887,2.5,-28.79101079728935,139.51746367945492,2.5,108,0.0,0.0,0.0,-inf,-inf,
774944,1981-03-12 23:09:09.080,-114.716,35.913,3.0,197.83809763318263,207.551795508177,2.5,109,0.0,0.0,0.0,-inf,-inf,
774945,1981-03-12 23:10:15.530,-114.849,35.865,2.7,192.2344527449081,195.69220967332583,2.5,110,0.0,0.0,0.0,-inf,-inf,
774987,1981-03-16 03:28:14.880,-117.5931272467816,35.690434434683006,2.6,170.8578846435783,-51.72044370547694,2.5,111,0.0,0.0,0.0,-inf,-inf,
774988,1981-03-16 04:01:03.330,-114.785,32.384,2.7,-194.68315685897696,209.9341083315425,2.5,112,0.0,0.0,0.0,-inf,-inf,
774989,1981-03-16 04:12:34.690,-114.435,32.639,2.6,-165.5657411336565,242.0979243129165,2.5,113,0.0,0.0,0.0,-inf,-inf,
774993,1981-03-16 10:20:34.130,-120.791,35.161,2.6,118.22817870385758,-342.6988800278204,2.5,114,0.0,0.0,0.0,-inf,-inf,
774998,1981-03-16 13:10:58.650,-115.377,36.588,3.0,271.7222034215446,146.77381146513306,2.5,115,0.0,0.0,0.0,-inf,-inf,
775018,1981-03-18 06:07:11.920,-117.013,34.078,3.7,-8.583636194741414,0.6904021740909214,2.5,116,0.0,0.0,0.0,-inf,-inf,
775039,1981-03-19 19:49:01.800,-116.839,33.705,2.5,-50.04449725484795,16.789234484463055,2.5,117,0.0,0.0,0.0,-inf,-inf,
775114,1981-03-26 02:54:59.370,-115.487,32.188,2.5,-217.6758900818103,144.33254257704004,2.5,118,0.0,0.0,0.0,-inf,-inf,
775116,1981-03-26 06:39:31.440,-120.016,36.006,2.5,209.81848754106105,-269.4570704626085,2.5,119,0.0,0.0,0.0,-inf,-inf,
775125,1981-03-27 15:01:49.980,-116.37,33.927,2.9000000000000004,-25.18318854638534,60.0170852668463,2.5,120,0.0,0.0,0.0,-inf,-inf,
775132,1981-03-27 20:45:13.620,-121.316,36.508,2.9000000000000004,269.86634885580656,-383.9005869575777,2.5,121,0.0,0.0,0.0,-inf,-inf,
775167,1981-04-01 02:05:14.460,-116.816,33.576,3.4000000000000004,-64.38462725443928,18.945327243935264,2.5,122,0.0,0.0,0.0,-inf,-inf,
775197,1981-04-02 05:32:02.900,-118.408,35.763,2.6,179.6427084056922,-125.2043355700522,2.5,123,0.0,0.0,0.0,-inf,-inf,
775205,1981-04-02 18:23:10.780,-118.096,32.057,2.5,-232.7840140860964,-101.37633445941464,2.5,124,0.0,0.0,0.0,-inf,-inf,
775207,1981-04-02 20:05:02.650,-117.67818448287063,35.03061649063414,2.6,97.53687958517806,-59.88538131453497,2.5,125,0.0,0.0,0.0,-inf,-inf,
775219,1981-04-03 20:03:53.340,-117.68094508839144,35.029125916610134,2.6,97.37277194424392,-60.13783163423007,2.5,126,0.0,0.0,0.0,-inf,-inf,
775231,1981-04-04 10:42:41.330,-120.639,36.109,2.8000000000000003,223.1145765430323,-325.0563582339858,2.5,127,0.0,0.0,0.0,-inf,-inf,
775251,1981-04-05 07:50:36.920,-120.022,36.094,2.5,219.61830942285027,-269.69943562926585,2.5,128,0.0,0.0,0.0,-inf,-inf,
775256,1981-04-05 11:36:55.590,-120.037,35.995,2.9000000000000004,208.65206808863263,-271.38283046511793,2.5,129,0.0,0.0,0.0,-inf,-inf,
775265,1981-04-05 16:34:16.410,-117.862,36.014,2.5,207.006799249552,-75.69942757962829,2.5,130,0.0,0.0,0.0,-inf,-inf,
775272,1981-04-06 00:46:27.230,-120.835,36.89,2.5,310.5883622943638,-339.27759358660063,2.5,131,0.0,0.0,0.0,-inf,-inf,
775290,1981-04-06 20:04:28.820,-117.68185196910832,35.043687787356774,2.7,98.99250647614852,-60.20975533376436,2.5,132,0.0,0.0,0.0,-inf,-inf,
775302,1981-04-07 05:33:29.490,-119.889,35.877,2.5,195.14272673663015,-258.4517582452142,2.5,133,0.0,0.0,0.0,-inf,-inf,
775303,1981-04-07 06:23:28.250,-116.317,32.928,3.1,-136.23388154691122,65.66318488044489,2.5,134,0.0,0.0,0.0,-inf,-inf,
775350,1981-04-08 20:07:07.840,-117.688,35.043,2.5,98.91970047092435,-60.76997112135662,2.5,135,0.0,0.0,0.0,-inf,-inf,
775351,1981-04-08 20:07:20.750,-117.743,34.959,2.5,89.61375887521082,-65.84421137186088,2.5,136,0.0,0.0,0.0,-inf,-inf,
775429,1981-04-11 21:47:43.440,-118.486,35.354,3.1,134.26525330108782,-132.9111739363849,2.5,137,0.0,0.0,0.0,-inf,-inf,
775494,1981-04-15 08:46:28.470,-118.069,35.729,2.5,175.49199161496742,-94.6551605710466,2.5,138,0.0,0.0,0.0,-inf,-inf,
775501,1981-04-15 20:00:47.360,-117.68934285407155,35.04268205205632,2.6,98.88515305831548,-60.8924588654687,2.5,139,0.0,0.0,0.0,-inf,-inf,
775514,1981-04-16 08:53:56.240,-117.321,34.088,2.5,-7.43099238463761,-27.673108077933943,2.5,140,0.0,0.0,0.0,-inf,-inf,
775519,1981-04-16 18:57:33.770,-116.766,33.828,2.5,-36.35316319907339,23.508178069102897,2.5,141,0.0,0.0,0.0,-inf,-inf,
775522,1981-04-16 20:02:41.190,-117.68096216763038,35.04174646114574,2.6,98.77611360978902,-60.13016738827505,2.5,142,0.0,0.0,0.0,-inf,-inf,
775547,1981-04-17 18:37:15.620,-116.072,33.77,2.5,-42.42561173482,87.67236177796914,2.5,143,0.0,0.0,0.0,-inf,-inf,
775549,1981-04-17 19:31:49.160,-118.574,35.312,2.9000000000000004,129.71451126833242,-140.9640863954356,2.5,144,0.0,0.0,0.0,-inf,-inf,
775550,1981-04-17 20:02:51.630,-117.68735600917256,35.03988489954914,2.5,98.5729331481431,-60.71364050331554,2.5,145,0.0,0.0,0.0,-inf,-inf,
775565,1981-04-18 15:19:08.060,-116.712,33.648,2.6,-56.35450580015131,28.55629259114601,2.5,146,0.0,0.0,0.0,-inf,-inf,
775581,1981-04-19 08:46:49.620,-117.769,35.835,3.9000000000000004,187.0368746223587,-67.48398090491128,2.5,147,0.0,0.0,0.0,-inf,-inf,
775582,1981-04-19 08:54:04.510,-117.779,35.835,3.4000000000000004,187.04362751626647,-68.3855487266357,2.5,148,0.0,0.0,0.0,-inf,-inf,
775583,1981-04-19 09:02:10.630,-117.756,35.826,4.1000000000000005,186.02748418125225,-66.31936162250729,2.5,149,0.0,0.0,0.0,-inf,-inf,
775584,1981-04-19 09:02:50.520,-117.816,35.816,4.7,184.95671029519,-71.73828431148264,2.5,150,0.0,0.0,0.0,-inf,-inf,
775587,1981-04-19 09:19:56.930,-117.755,35.837,4.0,187.24995906459245,-66.22013804541288,2.5,151,0.0,0.0,0.0,-inf,-inf,
775602,1981-04-20 01:37:42.060,-116.701,33.35,3.5,-89.4874335000462,29.677088898791737,2.5,152,0.0,0.0,0.0,-inf,-inf,
775624,1981-04-20 16:45:06.880,-117.781,35.825,2.5,185.93304988965969,-68.57438669914845,2.5,153,0.0,0.0,0.0,-inf,-inf,
775636,1981-04-20 20:03:37.860,-117.687,35.041,2.6,98.69671249800793,-60.68040634029659,2.5,154,0.0,0.0,0.0,-inf,-inf,
775637,1981-04-20 20:03:58.660,-117.68185151173827,35.040540601897824,2.5,98.64255739971784,-60.212016090706165,2.5,155,0.0,0.0,0.0,-inf,-inf,
775653,1981-04-21 00:01:30.870,-117.72,32.378,2.6,-197.3933029868109,-65.69894116988365,2.5,156,0.0,0.0,0.0,-inf,-inf,
775678,1981-04-21 20:04:56.620,-117.695,35.03,2.6,97.47839827320828,-61.41694476100368,2.5,157,0.0,0.0,0.0,-inf,-inf,
775679,1981-04-21 20:05:13.410,-117.67748163961552,35.02843285029443,2.6,97.29365608042184,-59.82297187814578,2.5,158,0.0,0.0,0.0,-inf,-inf,
775692,1981-04-22 01:33:50.200,-117.937,36.153,2.7,222.5217203793584,-82.30264406525471,2.5,159,0.0,0.0,0.0,-inf,-inf,
775696,1981-04-22 06:28:50.840,-115.638,33.105,3.5,-115.9118790015022,128.77567195801262,2.5,160,0.0,0.0,0.0,-inf,-inf,
775701,1981-04-22 06:39:59.180,-115.634,33.106,2.8000000000000003,-115.79567697458864,129.14675496538814,2.5,161,0.0,0.0,0.0,-inf,-inf,
775724,1981-04-22 12:41:10.900,-115.632,33.106,2.5,-115.79316677172552,129.33303604183502,2.5,162,0.0,0.0,0.0,-inf,-inf,
775741,1981-04-22 19:01:06.000,-117.76403720500755,36.02719671120958,2.8000000000000003,208.40466442798405,-66.87609748416163,2.5,163,0.0,0.0,0.0,-inf,-inf,
775742,1981-04-22 20:03:22.950,-117.6834627992242,35.04098045649962,2.7,98.69242576216988,-60.35838846610222,2.5,164,0.0,0.0,0.0,-inf,-inf,
775759,1981-04-23 03:35:27.520,-117.791,35.857,3.4000000000000004,189.49811436244,-69.44842365613934,2.5,165,0.0,0.0,0.0,-inf,-inf,
775764,1981-04-23 06:15:51.250,-115.6,32.749,3.0,-155.44820012265802,132.85446329574845,2.5,166,0.0,0.0,0.0,-inf,-inf,
775780,1981-04-23 20:05:57.430,-117.69536032418728,35.03863553894313,2.5,98.43883850330772,-61.44330787263288,2.5,167,0.0,0.0,0.0,-inf,-inf,
775801,1981-04-24 02:58:48.190,-115.629,33.107,2.7,-115.67820223796888,129.6109686186613,2.5,168,0.0,0.0,0.0,-inf,-inf,
775821,1981-04-24 15:14:00.910,-120.931,36.399,2.6,256.3371163667054,-349.9937570486151,2.5,169,0.0,0.0,0.0,-inf,-inf,
775831,1981-04-24 19:53:14.120,-119.56,34.077,2.5,-5.78651220057679,-233.867135247708,2.5,170,0.0,0.0,0.0,-inf,-inf,
775834,1981-04-24 20:01:14.080,-117.688,35.04,2.7,98.58611787734684,-60.77218622094008,2.5,171,0.0,0.0,0.0,-inf,-inf,
775843,1981-04-24 22:54:00.980,-115.547,33.897,2.6,-27.730276024372515,135.9941656913487,2.5,172,0.0,0.0,0.0,-inf,-inf,
775844,1981-04-24 22:58:36.060,-117.116,34.636,2.8000000000000003,53.46721287660522,-8.737636949000017,2.5,173,0.0,0.0,0.0,-inf,-inf,
775855,1981-04-25 02:11:54.610,-115.629,33.102,3.9000000000000004,-116.23416446448384,129.61841309443653,2.5,174,0.0,0.0,0.0,-inf,-inf,
775856,1981-04-25 02:13:36.780,-115.636,33.096,3.0,-116.91010827313016,128.97528698125544,2.5,175,0.0,0.0,0.0,-inf,-inf,
775870,1981-04-25 02:31:15.490,-115.625,33.114,2.7,-114.89481313270164,129.9730728769716,2.5,176,0.0,0.0,0.0,-inf,-inf,
775892,1981-04-25 03:42:40.580,-115.624,33.113,3.0,-115.00474279466442,130.06769923117952,2.5,177,0.0,0.0,0.0,-inf,-inf,
775918,1981-04-25 05:54:43.240,-115.621,33.105,2.8000000000000003,-115.89048838993622,130.35907857806615,2.5,178,0.0,0.0,0.0,-inf,-inf,
775925,1981-04-25 06:12:14.490,-115.641,33.097,2.8000000000000003,-116.80516658885615,128.50805461012047,2.5,179,0.0,0.0,0.0,-inf,-inf,
