id,time,longitude,latitude,magnitude,x,y,mc_current,index_from_zero,int_lambd,lambd,lambd_star,LL,TLL,SLL
12138,1971-02-09 14:10:21.330,-118.3961667,34.2463333,4.6000000000000005,-183.23869446738377,43.08106562052885,2.5,91,0.0,0.0,0.0,-inf,-inf,
12139,1971-02-09 14:10:29.040,-118.36818448287065,34.416616490634134,5.300000000000001,-164.2916084512109,45.55961646084874,2.5,92,0.0,0.0,0.0,-inf,-inf,
12140,1971-02-09 14:11:31.380,-118.321,34.274,4.0,-180.12699236768765,49.97432771620745,2.5,93,0.0,0.0,0.0,-inf,-inf,
12141,1971-02-09 14:11:50.440,-118.37084550987574,34.41381779175143,3.8000000000000003,-164.60403088450485,45.317031399777576,2.5,94,0.0,0.0,0.0,-inf,-inf,
12142,1971-02-09 14:13:35.320,-118.332,34.339,3.9000000000000004,-172.90485157176988,48.925057821812736,2.5,95,0.0,0.0,0.0,-inf,-inf,
12143,1971-02-09 14:15:44.140,-118.37094508839142,34.41512591661013,3.9000000000000004,-164.45862024749465,45.30717824723187,2.5,96,0.0,0.0,0.0,-inf,-inf,
12144,1971-02-09 14:16:10.740,-118.4153333,34.4098333,4.0,-165.06655135215794,41.237600807229605,2.5,97,0.0,0.0,0.0,-inf,-inf,
12145,1971-02-09 14:19:50.020,-118.4241667,34.3268333,4.0,-174.2993475774131,40.46775553775159,2.5,98,0.0,0.0,0.0,-inf,-inf,
12146,1971-02-09 14:22:17.040,-118.3158333,34.3528333,4.2,-171.35855252419344,50.40114260870836,2.5,99,0.0,0.0,0.0,-inf,-inf,
12147,1971-02-09 14:24:53.640,-118.36885196910832,34.41668778735677,3.6,-164.28398793470333,45.4983424948145,2.5,100,0.0,0.0,0.0,-inf,-inf,
12148,1971-02-09 14:25:16.060,-118.5286667,34.4213333,3.5,-163.8291084193432,30.83528397952546,2.5,101,0.0,0.0,0.0,-inf,-inf,
12149,1971-02-09 14:26:07.100,-118.4713333,34.4023333,3.5,-165.92240558419374,36.10304042093919,2.5,102,0.0,0.0,0.0,-inf,-inf,
12150,1971-02-09 14:26:53.040,-118.36806393628711,34.41586107462581,3.5,-164.37555099638365,45.57109213382484,2.5,103,0.0,0.0,0.0,-inf,-inf,
12151,1971-02-09 14:28:15.580,-118.372,34.3523333,3.7,-171.4412953970176,45.24475413694237,2.5,104,0.0,0.0,0.0,-inf,-inf,
12152,1971-02-09 14:29:05.650,-118.3881667,34.3468333,3.5,-172.06013614676834,43.76338726672552,2.5,105,0.0,0.0,0.0,-inf,-inf,
12153,1971-02-09 14:29:33.560,-118.3933333,34.379,3.6,-168.48564798346578,43.27217537672844,2.5,106,0.0,0.0,0.0,-inf,-inf,
12154,1971-02-09 14:31:26.000,-118.3728333,34.3903333,3.9000000000000004,-167.21628575418958,45.14749755651177,2.5,107,0.0,0.0,0.0,-inf,-inf,
12155,1971-02-09 14:32:02.810,-118.2803333,34.4271667,3.5,-163.07443518964445,53.6121492347045,2.5,108,0.0,0.0,0.0,-inf,-inf,
12156,1971-02-09 14:33:06.080,-118.37190202877032,34.41706622393611,3.5,-164.24330674728412,45.21832531661044,2.5,109,0.0,0.0,0.0,-inf,-inf,
12157,1971-02-09 14:34:12.180,-118.438,34.336,3.5,-173.2856275458078,39.19297683788846,2.5,110,0.0,0.0,0.0,-inf,-inf,
12158,1971-02-09 14:34:39.350,-118.414,34.3096667,4.800000000000001,-176.20397506526334,41.41003871922534,2.5,111,0.0,0.0,0.0,-inf,-inf,
12159,1971-02-09 14:38:02.940,-118.36869607475693,34.416306385987845,3.5,-164.3263259282493,45.51285429475894,2.5,112,0.0,0.0,0.0,-inf,-inf,
12160,1971-02-09 14:39:17.150,-118.41,34.3293333,4.0,-174.0154755252253,41.76755169909077,2.5,113,0.0,0.0,0.0,-inf,-inf,
12161,1971-02-09 14:40:17.110,-118.455,34.4,4.1000000000000005,-166.17577045175815,37.60277256290489,2.5,114,0.0,0.0,0.0,-inf,-inf,
12162,1971-02-09 14:41:26.070,-118.4753333,34.3038333,3.4000000000000004,-176.87653112122018,35.778586939333444,2.5,115,0.0,0.0,0.0,-inf,-inf,
12163,1971-02-09 14:43:05.320,-118.45,34.371,3.4000000000000004,-169.39850174468043,38.074918143671326,2.5,116,0.0,0.0,0.0,-inf,-inf,
12164,1971-02-09 14:43:47.720,-118.4276667,34.3136667,4.4,-175.7648275246466,40.15270164908538,2.5,117,0.0,0.0,0.0,-inf,-inf,
12165,1971-02-09 14:48:30.150,-118.3631667,34.4191667,3.8000000000000003,-164.00571606428994,46.01852299057895,2.5,118,0.0,0.0,0.0,-inf,-inf,
12166,1971-02-09 14:49:30.080,-118.36864516410024,34.41596897798182,3.5,-164.36382040357367,45.51771077310117,2.5,119,0.0,0.0,0.0,-inf,-inf,
12167,1971-02-09 14:50:01.560,-118.4191667,34.4593333,3.4000000000000004,-159.5640121303747,40.861387468298496,2.5,120,0.0,0.0,0.0,-inf,-inf,
12168,1971-02-09 14:52:44.600,-118.3873333,34.3591667,3.7,-170.6883608859686,43.83337293881686,2.5,121,0.0,0.0,0.0,-inf,-inf,
12169,1971-02-09 14:54:59.820,-118.4661667,34.2565,3.5,-182.1363881255276,36.64158746637168,2.5,122,0.0,0.0,0.0,-inf,-inf,
12170,1971-02-09 14:57:23.910,-118.4581667,34.4118333,3.2,-164.86117034101105,37.30685820558492,2.5,123,0.0,0.0,0.0,-inf,-inf,
12171,1971-02-09 14:59:25.640,-118.3698863358531,34.41563770509179,3.2,-164.40122664742435,45.40402782364431,2.5,124,0.0,0.0,0.0,-inf,-inf,
12172,1971-02-09 15:00:16.580,-118.5853333,34.3465,3.6,-172.16636022271572,25.66020790566627,2.5,125,0.0,0.0,0.0,-inf,-inf,
12173,1971-02-09 15:03:07.060,-118.4433333,34.3645,3.4000000000000004,-170.1186803765147,38.68989675297248,2.5,126,0.0,0.0,0.0,-inf,-inf,
12174,1971-02-09 15:06:33.840,-118.37237290436627,34.41403945713496,3.4000000000000004,-164.5800816995067,45.17678335732938,2.5,127,0.0,0.0,0.0,-inf,-inf,
12175,1971-02-09 15:10:01.740,-118.3606667,34.4616667,3.8000000000000003,-159.2787854269824,46.2240548235406,2.5,128,0.0,0.0,0.0,-inf,-inf,
12176,1971-02-09 15:16:10.080,-118.37234285407158,34.41668205205632,3.0,-164.2862260044709,45.17809469867422,2.5,129,0.0,0.0,0.0,-inf,-inf,
12177,1971-02-09 15:21:07.370,-118.4586667,34.2733333,3.1,-180.2618143954728,37.32339184785882,2.5,130,0.0,0.0,0.0,-inf,-inf,
12178,1971-02-09 15:21:33.570,-118.4838333,34.3538333,3.4000000000000004,-171.31983673997104,34.97660711270342,2.5,131,0.0,0.0,0.0,-inf,-inf,
12179,1971-02-09 15:23:22.080,-118.37092822009464,34.41604285345582,3.0,-164.3566542064629,45.30822274017559,2.5,132,0.0,0.0,0.0,-inf,-inf,
12180,1971-02-09 15:26:00.890,-118.3415,34.2828333,3.1,-179.1549304427557,48.0853098919842,2.5,133,0.0,0.0,0.0,-inf,-inf,
12181,1971-02-09 15:28:25.760,-118.408,34.3596667,3.6,-170.64172100271378,41.93585093411542,2.5,134,0.0,0.0,0.0,-inf,-inf,
12182,1971-02-09 15:30:37.670,-118.3641667,34.3848333,3.4000000000000004,-167.8238649862381,45.94587506278457,2.5,135,0.0,0.0,0.0,-inf,-inf,
12183,1971-02-09 15:35:39.790,-118.5131667,34.2716667,3.4000000000000004,-180.4662968736434,32.31556213256826,2.5,136,0.0,0.0,0.0,-inf,-inf,
12184,1971-02-09 15:38:29.660,-118.4241667,34.3745,3.7,-168.99906930485955,40.44444999696918,2.5,137,0.0,0.0,0.0,-inf,-inf,
12185,1971-02-09 15:45:58.220,-118.5341667,34.345,3.5,-172.31866965218586,30.358762930290062,2.5,138,0.0,0.0,0.0,-inf,-inf,
12186,1971-02-09 15:48:04.850,-118.2851667,34.3791667,3.3000000000000003,-168.4143715512975,53.19969399446717,2.5,139,0.0,0.0,0.0,-inf,-inf,
12187,1971-02-09 15:51:01.600,-118.457,34.338,3.4000000000000004,-173.0705954719681,37.44731959204063,2.5,140,0.0,0.0,0.0,-inf,-inf,
12188,1971-02-09 15:55:10.080,-118.36796216763038,34.41474646114574,3.1,-164.49944295550767,45.581043531968135,2.5,141,0.0,0.0,0.0,-inf,-inf,
12189,1971-02-09 15:57:03.070,-118.599,34.3246667,3.1,-174.59756686720235,24.411798081412776,2.5,142,0.0,0.0,0.0,-inf,-inf,
12190,1971-02-09 15:58:20.880,-118.3388333,34.3501667,4.6000000000000005,-171.66653347681552,48.29107190336912,2.5,143,0.0,0.0,0.0,-inf,-inf,
12191,1971-02-09 16:01:44.810,-118.2681667,34.2865,3.4000000000000004,-178.70910220368768,54.82129016431021,2.5,144,0.0,0.0,0.0,-inf,-inf,
12192,1971-02-09 16:14:00.040,-118.37044808538482,34.41727775569271,3.7,-164.21911982917567,45.35159212762949,2.5,145,0.0,0.0,0.0,-inf,-inf,
12193,1971-02-09 16:19:27.720,-118.46,34.3218333,4.1000000000000005,-174.86937668295784,37.17909794339378,2.5,146,0.0,0.0,0.0,-inf,-inf,
12194,1971-02-09 16:20:54.400,-118.4696667,34.325,3.4000000000000004,-174.52084446774072,36.28987348687226,2.5,147,0.0,0.0,0.0,-inf,-inf,
12195,1971-02-09 16:25:54.840,-118.2653333,34.357,3.1,-170.86833342853978,55.034759651203856,2.5,148,0.0,0.0,0.0,-inf,-inf,
12196,1971-02-09 16:26:49.610,-118.3985,34.3731667,3.3000000000000003,-169.13652659299055,42.80098918057457,2.5,149,0.0,0.0,0.0,-inf,-inf,
12197,1971-02-09 16:27:30.080,-118.37135600917254,34.41388489954914,3.2,-164.59680266185794,45.27016020131556,2.5,150,0.0,0.0,0.0,-inf,-inf,
12198,1971-02-09 16:28:06.520,-118.4283333,34.31,3.5,-176.1728148948666,40.09324658525383,2.5,151,0.0,0.0,0.0,-inf,-inf,
12199,1971-02-09 16:28:42.110,-118.3406667,34.3696667,3.8000000000000003,-169.49913540858108,48.11139962500956,2.5,152,0.0,0.0,0.0,-inf,-inf,
12200,1971-02-09 16:29:25.260,-118.41,34.3795,3.3000000000000003,-168.43721199622345,41.74223368191322,2.5,153,0.0,0.0,0.0,-inf,-inf,
12201,1971-02-09 16:32:36.940,-118.4831667,34.3686667,3.5,-169.67020603687718,35.03152482030704,2.5,154,0.0,0.0,0.0,-inf,-inf,
12202,1971-02-09 16:33:12.900,-118.5,34.333,3.1,-173.64198229304793,33.50078316387036,2.5,155,0.0,0.0,0.0,-inf,-inf,
12203,1971-02-09 16:38:44.650,-118.4661667,34.3418333,3.4000000000000004,-172.64778277936728,36.60387458159752,2.5,156,0.0,0.0,0.0,-inf,-inf,
12204,1971-02-09 16:39:34.040,-118.33,34.1611667,3.5,-192.67792954615132,49.21406223678548,2.5,157,0.0,0.0,0.0,-inf,-inf,
12205,1971-02-09 16:41:00.040,-118.37105124273543,34.414306106436264,3.2,-164.54982723697947,45.29788916927428,2.5,158,0.0,0.0,0.0,-inf,-inf,
12206,1971-02-09 16:41:30.040,-118.3678515117383,34.41754060189782,3.5,-164.18869894586254,45.58965285612542,2.5,159,0.0,0.0,0.0,-inf,-inf,
12207,1971-02-09 16:47:00.040,-118.36933298121744,34.417857302950935,3.3000000000000003,-164.15416544616525,45.45357116843858,2.5,160,0.0,0.0,0.0,-inf,-inf,
12208,1971-02-09 17:03:47.370,-118.4598333,34.348,3.9000000000000004,-171.95971760460344,37.18265349210965,2.5,161,0.0,0.0,0.0,-inf,-inf,
12209,1971-02-09 17:04:45.360,-118.41,34.4265,3.4000000000000004,-163.21106832938096,41.71849482540775,2.5,162,0.0,0.0,0.0,-inf,-inf,
12210,1971-02-09 17:05:00.040,-118.36848163961552,34.414432850294425,3.4000000000000004,-164.53455403834266,45.53355937452039,2.5,163,0.0,0.0,0.0,-inf,-inf,
12211,1971-02-09 17:11:00.040,-118.36803720500755,34.41619671120957,3.3000000000000003,-164.3382177459651,45.57335925856418,2.5,164,0.0,0.0,0.0,-inf,-inf,
12212,1971-02-09 17:13:59.230,-118.3688333,34.3116667,3.1,-175.961744108174,45.55786383339153,2.5,165,0.0,0.0,0.0,-inf,-inf,
12213,1971-02-09 17:19:15.560,-118.418,34.3863333,3.6,-167.68073207304343,41.00459878665287,2.5,166,0.0,0.0,0.0,-inf,-inf,
12214,1971-02-09 17:22:40.830,-118.432,34.2563333,3.0,-182.1417403366744,39.78217537510236,2.5,167,0.0,0.0,0.0,-inf,-inf,
12215,1971-02-09 17:39:50.650,-118.493,34.3223333,3.5,-174.82567023575422,34.1480101167575,2.5,168,0.0,0.0,0.0,-inf,-inf,
