source_id,source_magnitude,source_completeness_above_ref,source_to_end_time_distance,pos_source_to_start_time_distance,l_hat,G
12098,4.2,0.0,13109.415545833333,3613.4155458333335,0.07175754033739992,0.11342681233057075
12099,4.1000000000000005,0.0,13109.415508333333,3613.4155083333335,0.06476477933118246,0.10270427905137042
12100,4.5,0.0,13109.415358333334,3613.415358333333,0.09579177502364808,0.15279084760519718
12101,4.2,0.0,13109.41534212963,3613.4153421296296,0.07255197342428442,0.11342682059421878
12102,4.1000000000000005,0.0,13109.415288425926,3613.415288425926,0.05652102507887295,0.10270428712903006
12103,4.1000000000000005,0.0,13109.415243055555,3613.4152430555555,0.14673917261134153,0.102704288795579
12104,4.7,0.0,13109.41493125,3613.41493125,0.1260437006846199,0.18635961121030553
12105,5.800000000000001,0.0,13109.41474837963,3613.4147483796296,0.4662681001470903,0.555585579708366
12106,3.9000000000000004,0.0,13109.414730555556,3613.4147305555557,0.019029653631429222,0.08420430000418888
12107,3.7,0.0,13109.414697453703,3613.414697453704,0.03522088248938625,0.0690366780847909
12108,3.5,0.0,13109.414585185184,3613.4145851851854,0.03157870600017056,0.05660118373636176
12109,3.5,0.0,13109.414524537036,3613.414524537037,0.02831378719596108,0.05660118496408439
12110,3.5,0.0,13109.414455092592,3613.4144550925926,0.03278661660214213,0.05660118636987362
12111,4.4,0.0,13109.414293055555,3613.4142930555554,0.08516263658470674,0.13834717995453402
12112,3.7,0.0,13109.414213657408,3613.4142136574073,0.03531162246951413,0.06903669003016193
12113,4.1000000000000005,0.0,13109.414081712963,3613.414081712963,0.06423300281262624,0.10270433145413956
12114,4.1000000000000005,0.0,13109.413802777777,3613.4138027777776,0.05442901634558511,0.10270434170002002
12115,3.7,0.0,13109.413665046297,3613.4136650462965,0.03885003177501077,0.06903670357587294
12116,4.2,0.0,13109.413472453703,3613.413472453704,0.06559194161993157,0.11342689644139628
12117,4.1000000000000005,0.0,13109.41345324074,3613.4134532407406,0.06505074526581989,0.10270435453925797
12118,4.2,0.0,13109.413398842593,3613.4133988425924,0.07265451775954562,0.1134268994275809
12119,4.1000000000000005,0.0,13109.413378703704,3613.4133787037035,0.06270829275435401,0.10270435727716197
12120,4.2,0.0,13109.413356481482,3613.4133564814815,0.1364198569810446,0.11342690114604577
12121,3.5,0.0,13109.413320138889,3613.413320138889,0.028102745187417462,0.05660120934516218
12122,3.9000000000000004,0.0,13109.412905092593,3613.4129050925926,0.08595033732466184,0.0842043549791141
12123,3.5,0.0,13109.412799305555,3613.4127993055554,0.023743263650806725,0.05660121988858845
12124,4.1000000000000005,0.0,13109.412715972223,3613.412715972222,0.05753482879796264,0.10270438162070375
12125,4.1000000000000005,0.0,13109.412590856482,3613.4125908564815,0.06523436440147969,0.10270438621647272
12126,3.9000000000000004,0.0,13109.412509953703,3613.4125099537036,0.05350292445608114,0.08420436687896767
12127,3.7,0.0,13109.412375694445,3613.4123756944446,0.038102971942822694,0.06903673541116513
12128,3.7,0.0,13109.41223287037,3613.41223287037,0.03320447290970474,0.06903673893762506
12129,3.7,0.0,13109.411965972222,3613.4119659722223,0.03945813615573675,0.06903674552759041
12130,4.0,0.0,13109.411684722223,3613.411684722222,0.05694159715928309,0.0929955008168616
12131,3.9000000000000004,0.0,13109.411442592593,3613.4114425925927,0.043965193934963086,0.08420439902322256
12132,4.5,0.0,13109.411296643519,3613.4112966435187,0.10139357290079164,0.15279106955851446
12133,4.0,0.0,13109.411119907407,3613.4111199074073,0.05008444418592716,0.0929955196024749
12134,4.2,0.0,13109.411071643519,3613.4110716435184,0.0734949091228362,0.1134269938352023
12135,4.5,0.0,13109.41071712963,3613.4107171296296,0.09466632654477773,0.15279110122640957
12136,4.6000000000000005,0.0,13109.410489351852,3613.410489351852,0.10782197880836193,0.16874281547886194
12137,3.7,0.0,13109.409997222223,3613.409997222222,0.03818656558766916,0.06903679413789775
12138,4.6000000000000005,0.0,13109.409475347222,3613.4094753472223,0.6567721929785871,0.16874287667481258
12139,5.300000000000001,0.0,13109.40938611111,3613.409386111111,0.2543117732643155,0.3381550089258971
12140,4.0,0.0,13109.408664583334,3613.408664583333,0.04285069603981909,0.09299560126605572
12141,3.8000000000000003,0.0,13109.408443981481,3613.4084439814815,0.0431600331905147,0.07624441766174112
12142,3.9000000000000004,0.0,13109.407230092593,3613.4072300925927,0.01945577566872232,0.0842045258854776
12143,3.9000000000000004,0.0,13109.40573912037,3613.4057391203705,0.049473535002283346,0.08420457078716202
12144,4.0,0.0,13109.40543125,3613.40543125,0.09447152079737213,0.09299570880620692
12145,4.0,0.0,13109.402893287037,3613.402893287037,0.02170621110266063,0.09299579321856216
12146,4.2,0.0,13109.401191666666,3613.401191666667,0.09160641799950624,0.11342739463792403
12147,3.6,0.0,13109.399379166667,3613.3993791666667,0.029613563382349547,0.06251080194545998
12148,3.5,0.0,13109.399119675925,3613.3991196759257,0.053754230074984526,0.05660149681140878
12149,3.5,0.0,13109.398528935186,3613.3985289351854,0.014942562124432845,0.05660150877007519
12150,3.5,0.0,13109.397997222222,3613.3979972222223,0.024878450060603644,0.056601519533814926
12151,3.7,0.0,13109.397041898148,3613.397041898148,0.01017025151138196,0.06903711401824819
12152,3.5,0.0,13109.396462384258,3613.3964623842594,0.007050235550386321,0.05660155060434606
12153,3.6,0.0,13109.396139351851,3613.396139351852,0.013308270929686708,0.06251087437795093
12154,3.9000000000000004,0.0,13109.394837962964,3613.394837962963,0.0329804203411977,0.08420489908417025
12155,3.5,0.0,13109.394411921296,3613.3944119212965,0.0046322364295801445,0.05660159211297901
12156,3.5,0.0,13109.39367962963,3613.39367962963,0.033161498468516265,0.05660160693716551
12157,3.5,0.0,13109.392914583334,3613.3929145833335,0.010056565927388898,0.056601622424427504
12158,4.800000000000001,0.0,13109.392600115742,3613.3926001157406,0.09685619147674392,0.20581757596528608
12159,3.5,0.0,13109.39024375,3613.39024375,0.025805121636739654,0.05660167649164965
12160,4.0,0.0,13109.389384837963,3613.389384837963,0.020312428396689564,0.09299624250967144
12161,4.1000000000000005,0.0,13109.388690856482,3613.3886908564814,0.0732179358763836,0.10270526411947528
12162,3.4000000000000004,0.0,13109.387892708333,3613.3878927083333,0.019423218726635234,0.05125101435740456
12163,3.4000000000000004,0.0,13109.386743981482,3613.3867439814817,0.01519156792352337,0.051251035413493004
12164,4.4,0.0,13109.38625324074,3613.3862532407406,0.05021924633549116,0.13834856736648626
12165,3.8000000000000003,0.0,13109.382984375,3613.382984375,0.03206388741452018,0.07624511191786117
12166,3.5,0.0,13109.382290740741,3613.3822907407407,0.025810953599193994,0.056601837489402715
12167,3.4000000000000004,0.0,13109.381926388889,3613.381926388889,0.057077525015553826,0.05125112371977245
12168,3.7,0.0,13109.380039351852,3613.380039351852,0.010633584664715394,0.06903753383158337
12169,3.5,0.0,13109.378474305555,3613.3784743055558,0.1610382229906176,0.056601914748101466
12170,3.2,0.0,13109.376806597222,3613.376806597222,0.017002483463001126,0.04201939528578621
12171,3.2,0.0,13109.375397685186,3613.3753976851854,0.01936284958179171,0.04201941645928584
12172,3.6,0.0,13109.374808101851,3613.374808101852,0.08532212095183715,0.06251135128307098
12173,3.4000000000000004,0.0,13109.372834953703,3613.3728349537037,0.014548513134416836,0.051251290365946764
12174,3.4000000000000004,0.0,13109.370441666666,3613.3704416666665,0.0319621839791299,0.0512513342350577
12175,3.8000000000000003,0.0,13109.368035416666,3613.3680354166668,0.013771120005787684,0.07624551956367182
12176,3.0,0.0,13109.363772222223,3613.363772222222,0.02078366803156395,0.03445065102841513
12177,3.1,0.0,13109.36033136574,3613.360331365741,0.023456044923215357,0.03804741561109109
12178,3.4000000000000004,0.0,13109.360028125,3613.360028125,0.2763591874490409,0.05125152511653077
12179,3.0,0.0,13109.358772222222,3613.3587722222223,0.01717493208167435,0.03445071263502821
12180,3.1,0.0,13109.356934143518,3613.3569341435186,0.00992998115708077,0.03804746183950632
12181,3.6,0.0,13109.355257407407,3613.3552574074074,0.011427087176980077,0.0625117883842084
12182,3.4000000000000004,0.0,13109.353730671297,3613.3537306712965,0.02409255714447618,0.05125164055005777
12183,3.4000000000000004,0.0,13109.350233912037,3613.350233912037,0.27883894699196504,0.051251704646465536
12184,3.7,0.0,13109.348267824074,3613.348267824074,0.042976432955745644,0.06903831831761846
12185,3.5,0.0,13109.343076157407,3613.3430761574073,0.05822710525502821,0.056602631343382295
12186,3.3000000000000003,0.0,13109.341610532407,3613.3416105324072,0.013646403156564907,0.04640688944244058
12187,3.4000000000000004,0.0,13109.339564814814,3613.339564814815,0.015893920374055216,0.051251900214125595
12188,3.1,0.0,13109.336688888889,3613.336688888889,0.013910722354271588,0.03804773733255538
12189,3.1,0.0,13109.335381134259,3613.3353811342595,0.03005298897807836,0.03804775512828563
12190,4.6000000000000005,0.0,13109.334480555555,3613.3344805555557,0.055410595032108406,0.16874740274636219
12191,3.4000000000000004,0.0,13109.33212025463,3613.3321202546294,0.023688047619258086,0.051252036675648864
12192,3.7,0.0,13109.323610648149,3613.323610648148,0.03696704453448828,0.06903892714765222
12193,4.1000000000000005,0.0,13109.319818055556,3613.3198180555555,0.044936335062132404,0.10270779403262464
12194,3.4000000000000004,0.0,13109.318814814815,3613.3188148148147,0.01985353509289673,0.05125228057040894
12195,3.1,0.0,13109.3153375,3613.3153375,0.004754926973716445,0.03804802788041015
12196,3.3000000000000003,0.0,13109.314703587963,3613.314703587963,0.00738500857395688,0.04640733603335865
12197,3.2,0.0,13109.314235185186,3613.314235185185,0.022678692569010086,0.04202033563855922
12198,3.5,0.0,13109.313813425926,3613.313813425926,0.013824785146814528,0.056603223742903865
12199,3.8000000000000003,0.0,13109.313401504629,3613.31340150463,0.029081426317958542,0.0762470094093199
12200,3.3000000000000003,0.0,13109.312902083333,3613.3129020833335,0.016251277113787026,0.04640736593422317
12201,3.5,0.0,13109.310683564814,3613.310683564815,0.02692906643050554,0.056603287104794425
12202,3.1,0.0,13109.310267361112,3613.310267361111,0.09149799453901952,0.03804809687483973
12203,3.4000000000000004,0.0,13109.306427662037,3613.306427662037,0.023509932512601955,0.05125250763388709
12204,3.5,0.0,13109.305856018518,3613.3058560185186,0.020211296215837858,0.056603384835334836
12205,3.2,0.0,13109.304860648148,3613.304860648148,0.0221137731713379,0.04202047652585845
12206,3.5,0.0,13109.304513425926,3613.304513425926,0.024003320070064244,0.0566034120152886
12207,3.3000000000000003,0.0,13109.300693981482,3613.3006939814813,0.019885892607990233,0.0464075685614966
12208,3.9000000000000004,0.0,13109.289035069445,3613.2890350694443,0.03882017532343738,0.08420808550751249
12209,3.4000000000000004,0.0,13109.288363888889,3613.288363888889,0.032105782280837034,0.05125283875532057
12210,3.4000000000000004,0.0,13109.288193981482,3613.2881939814815,0.022394833685985556,0.05125284186985367
12211,3.3000000000000003,0.0,13109.284027314814,3613.284027314815,0.01861825752835548,0.04640784519283645
12212,3.1,0.0,13109.281953356482,3613.2819533564816,0.005135288848133291,0.03804848217464871
12213,3.6,0.0,13109.27829212963,3613.27829212963,0.0880085329764946,0.06251350915963594
12214,3.0,0.0,13109.275916319444,3613.2759163194446,0.015674489279057468,0.034451733549892616
12215,3.5,0.0,13109.263997106482,3613.2639971064814,0.04308176777540367,0.05660423225089852
12216,3.5,0.0,13109.248368981482,3613.2483689814817,0.02738788078307102,0.05660454863969587
12217,3.1,0.0,13109.230829398148,3613.230829398148,0.09255328046789925,0.038049177887256334
12218,3.5,0.0,13109.22957974537,3613.2295797453703,0.017547626654603535,0.05660492902766352
12219,3.1,0.0,13109.22025462963,3613.22025462963,0.03177758814366455,0.03804932179441944
12220,3.6,0.0,13109.21144224537,3613.2114422453706,0.03773434758906025,0.06251500382623072
12221,3.6,0.0,13109.210393287038,3613.210393287037,0.10627287273296776,0.06251502727978483
12222,3.2,0.0,13109.17983599537,3613.1798359953705,0.10454710606672098,0.04202235554432686
12223,3.3000000000000003,0.0,13109.179313310186,3613.179313310185,0.04102447701426448,0.04640958327170969
12224,3.2,0.0,13109.16786724537,3613.1678672453704,0.015248599402181299,0.0420225354305164
12225,3.5,0.0,13109.158630555556,3613.1586305555556,0.023039069043894658,0.05660636542310903
12226,3.3000000000000003,0.0,13109.154506828703,3613.1545068287037,0.010971893952433382,0.04640999503039833
12227,3.3000000000000003,0.0,13109.147944212962,3613.147944212963,0.0775822676723604,0.04641010396295617
12228,3.2,0.0,13109.145474305555,3613.1454743055556,0.0038202458021261475,0.04202287199133841
12229,3.2,0.0,13109.140461574074,3613.140461574074,0.04414347023460579,0.0420229473320323
12230,3.3000000000000003,0.0,13109.140258101852,3613.140258101852,0.011760858299864138,0.04641023154477874
12231,3.5,0.0,13109.13651736111,3613.136517361111,0.04877270718936794,0.056606813123348164
12232,3.3000000000000003,0.0,13109.134584490741,3613.134584490741,0.039802787723314456,0.046410325721385315
12233,3.4000000000000004,0.0,13109.129461111112,3613.129461111111,0.04104237403418482,0.05125575167108522
12234,3.5,0.0,13109.127755902779,3613.1277559027776,0.015546284937213327,0.056606990507703785
12235,3.0,0.0,13109.122025462962,3613.122025462963,0.07305673679306181,0.03445362982984631
12236,3.3000000000000003,0.0,13109.105464699074,3613.105464699074,0.054994107449899854,0.046410809086385
12237,3.8000000000000003,0.0,13109.104705324075,3613.104705324074,0.04815823801962687,0.0762527008169036
12238,3.2,0.0,13109.096391087964,3613.096391087963,0.018472728963384036,0.042023609713084956
12239,3.7,0.0,13109.04956724537,3613.0495672453703,0.02703515477695307,0.0690456942355286
12240,3.0,0.0,13109.03925925926,3613.0392592592593,0.04906695825565993,0.03445464975012769
12241,3.0,0.0,13109.010708680555,3613.0107086805556,0.0034089172094892845,0.03445500158524727
12242,3.0,0.0,13108.998726851853,3612.9987268518516,0.028776967506655923,0.034455149241354004
12243,3.4000000000000004,0.0,13108.990333796297,3612.9903337962965,0.013956631335719874,0.051258302248465545
12244,3.1,0.0,13108.988832407407,3612.9888324074072,0.012872349570874747,0.0380524712877199
12245,3.0,0.0,13108.98775462963,3612.9877546296298,0.043574645391839785,0.034455284456451636
12246,3.1,0.0,13108.953096180556,3612.9530961805553,0.02602652523570264,0.03805295766235381
12247,3.9000000000000004,0.0,13108.947082291666,3612.9470822916664,0.030958064734075617,0.08421838501913925
12248,3.7,0.0,13108.931761689815,3612.9317616898147,0.021831099069018773,0.06904860352703032
12249,3.1,0.0,13108.897253356481,3612.8972533564815,0.007485523817860822,0.038053717706308866
12250,3.7,0.0,13108.89567951389,3612.895679513889,0.01615835544488316,0.0690494946333089
12251,4.0,0.0,13108.866528472223,3612.8665284722224,0.05046419664285632,0.09301363485385272
12252,3.6,0.0,13108.865116782408,3612.8651167824073,0.008873674553103703,0.06252274789529125
12253,3.6,0.0,13108.86496712963,3612.86496712963,0.04154044411998055,0.06252275124189317
12254,3.0,0.0,13108.836157407408,3612.8361574074074,0.0627382735566636,0.03445715271946749
12255,2.7,0.0,13108.831767939815,3612.8317679398147,0.0016193854313270417,0.025579878993878247
12256,3.3000000000000003,0.0,13108.826255671296,3612.826255671296,0.015113196527665069,0.04641544405804127
12257,3.3000000000000003,0.0,13108.822775925926,3612.8227759259257,0.01857435862777591,0.04641550182682578
12258,3.1,0.0,13108.82167662037,3612.8216766203705,0.10645229406427019,0.038054746367960024
12259,4.3,0.0,13108.787083796296,3612.7870837962964,0.06475425403142732,0.12529696191211387
12260,4.4,0.0,13108.779084953703,3612.7790849537037,0.19891239973245958,0.138378614468774
12261,3.3000000000000003,0.0,13108.768677662038,3612.768677662037,0.035205310041285215,0.04641639994776767
12262,3.6,0.0,13108.762715277779,3612.7627152777777,0.10552055511385097,0.06252503789694489
12263,3.4000000000000004,0.0,13108.73275474537,3612.7327547453706,0.008125895912799885,0.051263024793695544
12264,3.0,0.0,13108.729965277778,3612.729965277778,0.054673408570556796,0.03445846149378201
12265,3.4000000000000004,0.0,13108.71211736111,3612.7121173611113,0.019542295879856737,0.05126340319091021
12266,3.5,0.0,13108.707808333333,3612.7078083333336,0.036598048345825474,0.05661549359541792
12267,3.4000000000000004,0.0,13108.697947222223,3612.6979472222224,0.013324473005981345,0.0512636630098774
12268,3.9000000000000004,0.0,13108.689546875,3612.689546875,0.035782698343291126,0.08422614297186512
12269,3.2,0.0,13108.683261226852,3612.6832612268518,0.0054849926045236206,0.04202981972102513
12270,3.3000000000000003,0.0,13108.64555150463,3612.6455515046296,0.018236239117672564,0.04641844412930707
12271,3.0,0.0,13108.60888900463,3612.6088890046294,0.007427330542460054,0.034459953786773675
12272,3.2,0.0,13108.601806944445,3612.6018069444444,0.003714662939558787,0.042031044249024894
12273,3.4000000000000004,0.0,13108.583261342592,3612.583261342593,0.11540568091128514,0.051265765914237434
12274,3.0,0.0,13108.573680555555,3612.5736805555557,0.048914966933014094,0.03446038775457372
12275,3.5,0.0,13108.521236342593,3612.5212363425926,0.03207580334765846,0.05661927182552363
12276,4.2,0.0,13108.519746180555,3612.5197461805556,0.14294997373058574,0.1134631596942104
12277,3.5,0.0,13108.50980324074,3612.509803240741,0.04882624457869831,0.056619503365370034
12278,3.1,0.0,13108.504691550927,3612.504691550926,0.039848178026072614,0.038059061184149146
12279,3.5,0.0,13108.493069560185,3612.493069560185,0.010511019731613044,0.05661984225317926
12280,3.1,0.0,13108.481025115741,3612.4810251157405,0.010514394329022386,0.03805938335796998
12281,3.7,0.0,13108.470615972223,3612.4706159722223,0.022163321260077033,0.06905999335789872
12282,4.3,0.0,13108.423684722222,3612.4236847222223,0.0396840512601316,0.1253132490642054
12283,4.2,0.0,13108.392058101852,3612.392058101852,0.17776767396066193,0.1134683418951924
12284,3.5,0.0,13108.374632291667,3612.374632291667,0.019921026909285593,0.05662224090002133
12285,3.2,0.0,13108.367075462964,3612.367075462963,0.026409695671946218,0.042034573297402865
12286,3.3000000000000003,0.0,13108.359607175926,3612.3596071759257,0.013020092627431165,0.04642319191757787
12287,3.5,0.0,13108.341542361111,3612.341542361111,0.008438631502791213,0.05662291107601528
12288,2.7,0.0,13108.335575925927,3612.335575925926,0.003681430175126517,0.02558441924960312
12289,4.0,0.0,13108.264641550926,3612.2646415509257,0.03490685728276075,0.0930336612398455
12290,3.1,0.0,13108.25875,3612.25875,0.03943941730193321,0.038062409384483416
12291,4.0,0.0,13108.212022685186,3612.2120226851853,0.08747062085825216,0.09303541227275774
12292,3.5,0.0,13108.204096759258,3612.2040967592593,0.02477519821258877,0.05662569489399213
12293,3.0,0.0,13108.189814814816,3612.189814814815,0.027163563059215284,0.034465119612346586
12294,3.0,0.0,13108.031400462964,3612.031400462963,0.05266103094782603,0.03446707260601435
12295,3.6,0.0,13108.01217673611,3612.012176736111,0.1999271519975806,0.06254182544863686
12296,3.7,0.0,13107.979164930555,3611.9791649305557,0.15320907519665947,0.0690721343501081
12297,2.8000000000000003,0.0,13107.91759375,3611.91759375,0.0008431816953044928,0.02825970925385666
12298,3.2,0.0,13107.845008796296,3611.8450087962965,0.07085028222416823,0.04204242362128385
12299,3.3000000000000003,0.0,13107.828287152777,3611.8282871527776,0.08567428818504645,0.04643201554975119
12300,3.2,0.0,13107.721431712964,3611.721431712963,0.1690594215301205,0.0420442821266722
12301,3.3000000000000003,0.0,13107.684728240742,3611.6847282407407,0.011232891267722053,0.04643440000159318
12302,3.4000000000000004,0.0,13107.60788900463,3611.6078890046297,0.02736891640055852,0.051283655015450756
12303,3.2,0.0,13107.607326388888,3611.607326388889,0.06728750784435335,0.04204599827750408
12304,3.4000000000000004,0.0,13107.518795833334,3611.518795833333,0.014383958806583408,0.05128528945352854
12305,2.9000000000000004,0.0,13107.453344907408,3611.4533449074074,0.07503481033803434,0.03121526354944453
12306,3.4000000000000004,0.0,13107.401844675926,3611.401844675926,0.014113631119606614,0.05128743505516275
12307,2.9000000000000004,0.0,13107.359444444444,3611.3594444444443,0.03881425619031728,0.031216312094424024
12308,3.6,0.0,13107.303121064815,3611.3031210648146,0.11259851318895349,0.06255769044593676
12309,3.0,0.0,13107.266967592592,3611.2669675925927,0.05854287737304357,0.034476498825305124
12310,3.8000000000000003,0.0,13107.183891203704,3611.1838912037038,0.12125106463589742,0.07630510941203505
12311,3.3000000000000003,0.0,13107.021979398149,3611.0219793981482,0.1556691170430294,0.04644541001003505
12312,3.5,0.0,13107.01681076389,3611.0168107638888,0.009530646390539837,0.056649749443056174
12313,3.3000000000000003,0.0,13106.660052662037,3610.660052662037,0.2889186640743267,0.04645142398147377
12314,3.4000000000000004,0.0,13106.61049039352,3610.6104903935184,0.05387331249169718,0.051301956370659825
12315,3.4000000000000004,0.0,13106.58865462963,3610.5886546296297,0.009578688742729463,0.05130235713065282
12316,3.4000000000000004,0.0,13106.373125694445,3610.3731256944443,0.04537068350757688,0.05130631302960613
12317,3.7,0.0,13106.317539236112,3610.3175392361113,0.020212805856208466,0.06911320404580147
12318,3.3000000000000003,0.0,13106.298171643519,3610.2981716435183,0.019311565776899093,0.046457438191223076
12319,3.2,0.0,13105.877546296297,3609.8775462962963,0.013880504061769853,0.042072025273238466
12320,3.2,0.0,13105.71879675926,3609.7187967592595,0.03701979674668424,0.04207441491971335
12321,3.0,0.0,13105.062282986111,3609.0622829861113,0.015588023584421122,0.034503703297756885
12322,3.5,0.0,13104.848149421296,3608.8481494212965,0.00803657948108482,0.05669372058901924
12323,3.2,0.0,13104.812932291667,3608.8129322916666,0.0043798549446846325,0.042088054168246194
12324,2.9000000000000004,0.0,13104.685481481481,3608.6854814814815,0.0008598976018102022,0.031246190014207257
12325,3.2,0.0,13104.494581712963,3608.494581712963,0.046834866464042724,0.04209284879483859
12326,3.8000000000000003,0.0,13104.427210648148,3608.427210648148,0.08701108930332575,0.07638040497217052
12327,3.5,0.0,13104.254183217592,3608.2541832175925,0.039406023983776184,0.056705771306449736
12328,3.2,0.0,13103.950803935186,3607.9508039351854,0.007153888130934135,0.042101040163601645
12329,2.7,0.0,13103.877227430556,3607.8772274305556,0.00038940719362848156,0.025625260397573613
12330,4.0,0.0,13103.663312731482,3607.6633127314813,0.03942957639564521,0.09318694251355379
12331,3.4000000000000004,0.0,13103.634091435186,3607.6340914351854,0.03581744501751593,0.05135662036860856
12332,3.5,0.0,13103.455761342593,3607.4557613425927,0.05803116186323531,0.05672197530872352
12333,3.0,0.0,13103.01861388889,3607.018613888889,0.2872439383974048,0.03452894551723218
12334,3.5,0.0,13102.807593055555,3606.8075930555556,0.15828623352371177,0.056735134274565883
12335,3.2,0.0,13102.702482291666,3606.7024822916665,0.22150158221138716,0.0421198523838891
12336,3.1,0.0,13102.38936550926,3606.3893655092593,0.06687342786235982,0.038142426181875445
12337,3.0,0.0,13102.295372453704,3606.2953724537037,0.013035514837681726,0.03453788424881042
12338,3.0,0.0,13102.000601273148,3606.0006012731483,0.1817329609048155,0.034541528254535894
12339,2.9000000000000004,0.0,13101.57770763889,3605.577707638889,0.004087145946858997,0.03128096126267143
