id,time,longitude,latitude,magnitude,x,y,mc_current,index_from_zero,int_lambd,lambd,lambd_star,LL,TLL,SLL
53,2008-01-02 10:17:43.085,-116.66194,33.60913,1.8,8.740353556997379,-4.392447286484124,0.6,13,0.0,0.0,0.0,-inf,-inf,
62,2008-01-02 13:29:31.448,-116.37051,33.35043,1.1,-20.00016461477616,22.66355080414744,0.6,14,0.0,0.0,0.0,-inf,-inf,
63,2008-01-02 18:14:42.189,-116.713341,33.563828,0.8,3.7063599722043152,-9.157334615717062,0.6,15,0.0,0.0,0.0,-inf,-inf,
65,2008-01-03 00:38:02.858,-116.62719,33.45281,1.4000000000000001,-8.642570485043395,-1.1764848812662163,0.6,16,0.0,0.0,0.0,-inf,-inf,
66,2008-01-03 01:25:22.485,-116.74598,33.65724,1.3,14.096656740740336,-12.168330091553162,0.6,17,0.0,0.0,0.0,-inf,-inf,
73,2008-01-03 05:33:09.358,-116.424171,33.567493,1.3,4.12571107669601,17.635082540736715,0.6,18,0.0,0.0,0.0,-inf,-inf,
74,2008-01-03 05:47:11.090,-116.95116,33.80385,0.6000000000000001,30.441824387371184,-31.10565165060448,0.6,19,0.0,0.0,0.0,-inf,-inf,
78,2008-01-03 07:30:07.114,-116.85374,33.86824,0.7000000000000001,37.57661311124463,-22.08772521923329,0.6,20,0.0,0.0,0.0,-inf,-inf,
83,2008-01-03 09:08:10.495,-116.79332,33.475281,0.9,-6.129692859286682,-16.584788269666344,0.6,21,0.0,0.0,0.0,-inf,-inf,
84,2008-01-03 09:31:53.084,-116.70712,33.69396,1.6,18.175844667606288,-8.56798339895943,0.6,22,0.0,0.0,0.0,-inf,-inf,
85,2008-01-03 10:13:00.164,-116.66179,33.61056,1.2000000000000002,8.899355951686209,-4.378483680006162,0.6,23,0.0,0.0,0.0,-inf,-inf,
88,2008-01-03 11:04:39.017,-116.66166,33.61081,1.0,8.927149198728836,-4.366432337308085,0.6,24,0.0,0.0,0.0,-inf,-inf,
89,2008-01-03 11:41:11.002,-116.66162,33.6106,0.8,8.90379658039901,-4.362738757030495,0.6,25,0.0,0.0,0.0,-inf,-inf,
92,2008-01-03 12:09:49.208,-116.66158,33.61082,0.9,8.928257780754436,-4.359023429935949,0.6,26,0.0,0.0,0.0,-inf,-inf,
93,2008-01-03 13:27:25.858,-116.66279,33.61098,1.2000000000000002,8.946100508421003,-4.471067204711166,0.6,27,0.0,0.0,0.0,-inf,-inf,
94,2008-01-03 17:18:06.078,-116.789482,33.864662,1.1,37.1668769458571,-16.15559629020432,0.6,28,0.0,0.0,0.0,-inf,-inf,
99,2008-01-04 05:43:15.007,-116.46223,33.51141,0.9,-2.1162580447883377,14.118019921619686,0.6,29,0.0,0.0,0.0,-inf,-inf,
104,2008-01-04 10:51:54.425,-116.68808,33.66768,1.3,15.252229065630669,-6.808563078638123,0.6,30,0.0,0.0,0.0,-inf,-inf,
107,2008-01-04 11:32:45.741,-116.75187,33.66391,1.3,14.839033981693854,-12.71249516686823,0.6,31,0.0,0.0,0.0,-inf,-inf,
111,2008-01-04 13:59:54.201,-116.49676,33.48927,1.0,-4.582279662379134,10.91948256584952,0.6,32,0.0,0.0,0.0,-inf,-inf,
112,2008-01-04 14:33:58.764,-116.94227,33.50734,1.0,-2.5311800428270903,-30.388654859303607,0.6,33,0.0,0.0,0.0,-inf,-inf,
113,2008-01-04 14:56:25.370,-116.517982,33.493298,0.7000000000000001,-4.136418591550742,8.951037015199644,0.6,34,0.0,0.0,0.0,-inf,-inf,
116,2008-01-04 17:56:19.007,-116.336067,33.379894,0.8,-16.715875957028203,25.85397231502657,0.6,35,0.0,0.0,0.0,-inf,-inf,
118,2008-01-04 21:34:57.220,-117.07097,33.66084,0.7000000000000001,14.582300572652816,-42.24593600315435,0.6,36,0.0,0.0,0.0,-inf,-inf,
121,2008-01-05 02:50:13.695,-116.894516,33.799187,0.7000000000000001,29.90772787705622,-25.87332016762472,0.6,37,0.0,0.0,0.0,-inf,-inf,
123,2008-01-05 03:52:35.809,-116.66114,33.356327,2.0,-19.37009041911721,-4.330988667581756,0.6,38,0.0,0.0,0.0,-inf,-inf,
127,2008-01-05 07:07:41.176,-116.76379,33.67918,0.9,16.53850616284327,-13.813216584807831,0.6,39,0.0,0.0,0.0,-inf,-inf,
129,2008-01-05 13:10:39.895,-116.43999,33.47231,1.2000000000000002,-6.460730608155511,16.187234615048585,0.6,40,0.0,0.0,0.0,-inf,-inf,
130,2008-01-05 13:27:46.223,-116.80326,33.69512,0.9,18.31691150112828,-17.462199477490895,0.6,41,0.0,0.0,0.0,-inf,-inf,
139,2008-01-06 04:42:15.756,-116.3894,33.48746,1.9000000000000001,-4.767093683039673,20.87597461758084,0.6,42,0.0,0.0,0.0,-inf,-inf,
141,2008-01-06 07:29:22.500,-116.507607,33.491852,0.7000000000000001,-4.296263308310828,9.91328687702577,0.6,43,0.0,0.0,0.0,-inf,-inf,
145,2008-01-06 12:15:48.463,-116.403,33.344505,1.0,-20.665610082429566,19.647098549332217,0.6,44,0.0,0.0,0.0,-inf,-inf,
146,2008-01-06 13:40:09.816,-116.740517,33.634907,2.1,11.612712626927392,-11.665724507233971,0.6,45,0.0,0.0,0.0,-inf,-inf,
147,2008-01-06 20:28:32.259,-116.2896,33.35911,1.1,-19.014416652740078,30.17574664328886,0.6,46,0.0,0.0,0.0,-inf,-inf,
148,2008-01-06 21:15:16.478,-116.81988,33.71111,1.2000000000000002,20.097842918390977,-18.996255953569424,0.6,47,0.0,0.0,0.0,-inf,-inf,
149,2008-01-06 22:32:34.260,-117.07088,33.66027,1.9000000000000001,14.518882920572032,-42.23788596981115,0.6,48,0.0,0.0,0.0,-inf,-inf,
151,2008-01-06 23:18:23.937,-117.07166,33.65982,1.1,14.469163582582942,-42.310296797033686,0.6,49,0.0,0.0,0.0,-inf,-inf,
154,2008-01-07 03:37:17.312,-116.73353,33.68616,1.7000000000000002,17.31102055469484,-11.012319930576597,0.6,50,0.0,0.0,0.0,-inf,-inf,
155,2008-01-07 04:03:04.006,-116.6282,33.4522,0.7000000000000001,-8.710387486318234,-1.2701959830228564,0.6,51,0.0,0.0,0.0,-inf,-inf,
156,2008-01-07 05:01:20.503,-116.56799,33.59676,0.8,7.364834061294375,4.308582576794946,0.6,52,0.0,0.0,0.0,-inf,-inf,
157,2008-01-07 05:07:35.477,-116.81567,33.69984,1.7000000000000002,18.84391234767184,-18.60928103622701,0.6,53,0.0,0.0,0.0,-inf,-inf,
158,2008-01-07 05:10:36.582,-116.810249,33.691929,1.0,17.963288766638854,-18.10945342300326,0.6,54,0.0,0.0,0.0,-inf,-inf,
160,2008-01-07 07:14:49.152,-116.705826,33.655746,1.0,13.926535852177436,-8.452018502528093,0.6,55,0.0,0.0,0.0,-inf,-inf,
164,2008-01-07 09:45:04.137,-116.721642,33.64584,0.9,12.826440962933262,-9.917035892800426,0.6,56,0.0,0.0,0.0,-inf,-inf,
165,2008-01-07 14:27:26.995,-116.590149,33.469093,0.7000000000000001,-6.831790177629789,2.25954759853246,0.6,57,0.0,0.0,0.0,-inf,-inf,
166,2008-01-07 17:22:47.358,-116.403191,33.301823,1.4000000000000001,-25.411665743517133,19.638990365392488,0.6,58,0.0,0.0,0.0,-inf,-inf,
168,2008-01-07 18:11:20.050,-116.57389,33.45143,2.8000000000000003,-8.795353998765561,3.768451483861413,0.6,59,0.0,0.0,0.0,-inf,-inf,
171,2008-01-08 00:35:42.651,-116.69207,33.6749,0.7000000000000001,16.055325712331413,-7.177211550318247,0.6,60,0.0,0.0,0.0,-inf,-inf,
184,2008-01-08 17:34:22.819,-116.787102,33.682957,0.7000000000000001,16.96184052297648,-15.969609818913003,0.6,61,0.0,0.0,0.0,-inf,-inf,
185,2008-01-08 20:50:35.231,-116.69029729940576,33.68277357153205,1.7000000000000002,16.93070545050347,-7.012531263451177,0.6,62,0.0,0.0,0.0,-inf,-inf,
188,2008-01-09 03:45:01.072,-116.68851003029096,33.681013292420985,1.2000000000000002,16.734851789504035,-6.8472993646008415,0.6,63,0.0,0.0,0.0,-inf,-inf,
190,2008-01-09 05:14:15.493,-116.75193,33.644524,0.7000000000000001,12.683416961497151,-12.720910145980124,0.6,64,0.0,0.0,0.0,-inf,-inf,
192,2008-01-09 06:11:12.751,-116.5694,33.5093,1.1,-2.360331715978598,4.182219237060925,0.6,65,0.0,0.0,0.0,-inf,-inf,
195,2008-01-09 07:45:49.965,-116.52339,33.47717,0.9,-5.930223669180303,8.451121805380101,0.6,66,0.0,0.0,0.0,-inf,-inf,
198,2008-01-09 09:43:25.298,-116.83757,33.618057,0.7000000000000001,9.754211934286944,-20.654832784036888,0.6,67,0.0,0.0,0.0,-inf,-inf,
200,2008-01-09 12:43:36.901,-116.944366,33.71212,0.7000000000000001,20.23990489110981,-30.510473093496284,0.6,68,0.0,0.0,0.0,-inf,-inf,
202,2008-01-09 15:44:18.437,-116.34769,33.34742,0.8,-20.3296500755425,24.78401372599165,0.6,69,0.0,0.0,0.0,-inf,-inf,
204,2008-01-09 19:01:33.804,-116.45384,33.50616,1.0,-2.698858015400853,14.89677370035824,0.6,70,0.0,0.0,0.0,-inf,-inf,
207,2008-01-10 05:08:40.679,-116.35454,33.32197,0.9,-23.16117201098128,24.154807168949485,0.6,71,0.0,0.0,0.0,-inf,-inf,
208,2008-01-10 07:23:37.822,-116.456833,33.497856,0.8,-3.622646184270889,14.620674149149776,0.6,72,0.0,0.0,0.0,-inf,-inf,
214,2008-01-10 17:28:31.135,-116.44202,33.49707,1.0,-3.7078599320517753,15.994370485853,0.6,73,0.0,0.0,0.0,-inf,-inf,
216,2008-01-10 21:26:39.291,-116.510681,33.494545,0.7000000000000001,-3.997104875139189,9.627927442699615,0.6,74,0.0,0.0,0.0,-inf,-inf,
222,2008-01-11 05:47:33.429,-116.42603,33.37741,0.7000000000000001,-17.01086045189726,17.50121123306779,0.6,75,0.0,0.0,0.0,-inf,-inf,
223,2008-01-11 06:54:31.339,-116.58149,33.49619,1.2000000000000002,-3.8185192539675774,3.0617719462811115,0.6,76,0.0,0.0,0.0,-inf,-inf,
235,2008-01-12 02:14:19.630,-116.399857,33.410542,0.7000000000000001,-13.322035638138308,19.923897024550115,0.6,77,0.0,0.0,0.0,-inf,-inf,
239,2008-01-12 09:39:28.016,-116.80036,33.69864,2.7,18.7078323203282,-17.19320462744659,0.6,78,0.0,0.0,0.0,-inf,-inf,
242,2008-01-12 11:18:05.126,-116.80228,33.69076,0.8,17.831937023338593,-17.372415601238878,0.6,79,0.0,0.0,0.0,-inf,-inf,
256,2008-01-13 03:42:59.552,-116.39277,33.42724,1.1,-11.463921443839498,20.577746974481283,0.6,80,0.0,0.0,0.0,-inf,-inf,
265,2008-01-13 15:43:44.765,-116.85785,33.47013,0.9,-6.69028385550383,-22.571298654014665,0.6,81,0.0,0.0,0.0,-inf,-inf,
273,2008-01-14 07:32:57.774,-116.73819,33.65268,1.1,13.588720180457244,-11.447931779476171,0.6,82,0.0,0.0,0.0,-inf,-inf,
274,2008-01-14 07:33:06.228,-116.718948,33.64917,0.6000000000000001,13.196465433251364,-9.66728580468044,0.6,83,0.0,0.0,0.0,-inf,-inf,
275,2008-01-14 07:39:17.439,-116.73743,33.65244,1.0,13.561949690931316,-11.37761786943023,0.6,84,0.0,0.0,0.0,-inf,-inf,
276,2008-01-14 09:54:56.457,-116.37147,33.42089,1.3,-12.165584168178636,22.556071401600477,0.6,85,0.0,0.0,0.0,-inf,-inf,
278,2008-01-14 13:39:05.979,-116.47688,33.48463,0.6000000000000001,-5.095955329596929,12.763744440254278,0.6,86,0.0,0.0,0.0,-inf,-inf,
282,2008-01-15 00:01:09.936,-116.46307,33.48052,1.2000000000000002,-5.5511824494744815,14.045154010697187,0.6,87,0.0,0.0,0.0,-inf,-inf,
283,2008-01-15 01:23:14.841,-116.6065,33.42349,1.3,-11.902848934215244,0.7432691368377632,0.6,88,0.0,0.0,0.0,-inf,-inf,
284,2008-01-15 02:58:37.318,-116.62588,33.45358,1.1,-8.556964473038496,-1.054941021490229,0.6,89,0.0,0.0,0.0,-inf,-inf,
291,2008-01-15 07:43:01.616,-116.76562,33.66456,1.2000000000000002,14.913082277147645,-13.984923448575923,0.6,90,0.0,0.0,0.0,-inf,-inf,
292,2008-01-15 07:51:10.601,-116.761147,33.813282,0.7000000000000001,31.449615201363414,-13.547495355139564,0.6,91,0.0,0.0,0.0,-inf,-inf,
296,2008-01-15 11:35:08.441,-116.33082,33.3921,0.9,-15.357313459015296,26.337464561106447,0.6,92,0.0,0.0,0.0,-inf,-inf,
297,2008-01-15 12:19:54.943,-116.73338,33.65585,0.7000000000000001,13.940686935185404,-11.002313310975463,0.6,93,0.0,0.0,0.0,-inf,-inf,
301,2008-01-15 20:04:49.318,-116.50654,33.47631,0.8,-6.024352183955509,10.014029947333915,0.6,94,0.0,0.0,0.0,-inf,-inf,
303,2008-01-16 00:34:05.208,-116.75883,33.66549,1.1,15.015597574079418,-13.356383656399766,0.6,95,0.0,0.0,0.0,-inf,-inf,
304,2008-01-16 03:44:13.296,-116.5628399067978,33.48998997260168,1.0,-4.507225047291955,4.791500076081809,0.6,96,0.0,0.0,0.0,-inf,-inf,
305,2008-01-16 04:25:08.711,-116.773849,33.842644,2.6,34.716254824018215,-14.715955756487247,0.6,97,0.0,0.0,0.0,-inf,-inf,
307,2008-01-16 06:28:42.729,-116.536095,33.47274,0.7000000000000001,-6.423779697140421,7.273126650948803,0.6,98,0.0,0.0,0.0,-inf,-inf,
313,2008-01-16 10:16:25.184,-116.79751,33.93711,1.6,45.22400663974269,-16.882530466810735,0.6,99,0.0,0.0,0.0,-inf,-inf,
315,2008-01-16 12:38:48.178,-116.36467,33.33062,1.6,-22.201645364558825,23.211279422129262,0.6,100,0.0,0.0,0.0,-inf,-inf,
317,2008-01-16 16:45:16.825,-116.58867,33.46143,0.7000000000000001,-7.683843715486246,2.396947192123433,0.6,101,0.0,0.0,0.0,-inf,-inf,
321,2008-01-17 06:04:46.263,-116.33831,33.311001,0.9,-24.37697776442721,25.66603730063538,0.6,102,0.0,0.0,0.0,-inf,-inf,
323,2008-01-17 10:35:54.819,-116.83098,33.71424,2.1,20.44797396035326,-20.02224479697781,0.6,103,0.0,0.0,0.0,-inf,-inf,
324,2008-01-17 11:14:34.652,-116.77881,33.67323,1.2000000000000002,15.87900015967392,-15.204090209267616,0.6,104,0.0,0.0,0.0,-inf,-inf,
325,2008-01-17 12:02:07.193,-116.415,33.44468,0.9,-9.528868070352466,18.511043710720998,0.6,105,0.0,0.0,0.0,-inf,-inf,
328,2008-01-17 14:21:35.218,-116.643112,33.817307,0.7000000000000001,31.88794008045168,-2.642442034667918,0.6,106,0.0,0.0,0.0,-inf,-inf,
330,2008-01-18 03:07:24.731,-116.413208,33.350136,1.5,-20.041355538970212,18.69766546207935,0.6,107,0.0,0.0,0.0,-inf,-inf,
333,2008-01-18 04:27:11.327,-116.62966,33.45014,0.7000000000000001,-8.939430215425235,-1.4056809972153252,0.6,108,0.0,0.0,0.0,-inf,-inf,
337,2008-01-18 09:25:28.090,-116.85237,33.86634,1.3,37.36505112870323,-21.9617234717605,0.6,109,0.0,0.0,0.0,-inf,-inf,
342,2008-01-18 20:51:59.798,-116.704689,33.603252,0.8,8.089377739268308,-8.351865142120237,0.6,110,0.0,0.0,0.0,-inf,-inf,
348,2008-01-19 07:04:27.986,-116.78775,33.6799,0.7000000000000001,16.62201783680769,-16.030136819938704,0.6,111,0.0,0.0,0.0,-inf,-inf,
351,2008-01-19 10:12:10.839,-116.533325,33.502388,0.7000000000000001,-3.1268751928884155,7.527474269124237,0.6,112,0.0,0.0,0.0,-inf,-inf,
354,2008-01-19 11:05:48.270,-116.885109,33.632164,2.1,11.333320752625516,-25.052702083352727,0.6,113,0.0,0.0,0.0,-inf,-inf,
355,2008-01-19 13:53:08.956,-116.39225,33.34988,1.1,-20.0658531214784,20.644390047628963,0.6,114,0.0,0.0,0.0,-inf,-inf,
356,2008-01-19 14:04:47.530,-116.75776,33.92401,1.0,43.761565718858286,-13.21747472623626,0.6,115,0.0,0.0,0.0,-inf,-inf,
360,2008-01-19 18:54:43.588,-116.48586,33.47422,1.2000000000000002,-6.25456284441621,11.932371238508896,0.6,116,0.0,0.0,0.0,-inf,-inf,
361,2008-01-19 20:27:04.542,-116.74899,33.65925,0.9,14.320516050042697,-12.446630503286292,0.6,117,0.0,0.0,0.0,-inf,-inf,
364,2008-01-20 02:32:42.143,-116.717224,33.657242,0.7000000000000001,14.093871254714344,-9.506815081797804,0.6,118,0.0,0.0,0.0,-inf,-inf,
367,2008-01-20 04:33:44.425,-116.37870958193916,33.37940088072887,1.3,-16.78051030859744,21.894641512578385,0.6,119,0.0,0.0,0.0,-inf,-inf,
369,2008-01-20 05:00:24.443,-116.377029,33.334923,0.8,-21.725866414410707,22.06197692801852,0.6,120,0.0,0.0,0.0,-inf,-inf,
373,2008-01-20 09:29:58.822,-116.45763,33.50895,1.1,-2.3891620326053307,14.544906609024398,0.6,121,0.0,0.0,0.0,-inf,-inf,
375,2008-01-20 09:36:24.500,-116.45763,33.5088,1.2000000000000002,-2.405841267020757,14.544931825943468,0.6,122,0.0,0.0,0.0,-inf,-inf,
378,2008-01-20 10:51:13.307,-116.45784,33.50878,0.6000000000000001,-2.408094587071051,14.525465171882283,0.6,123,0.0,0.0,0.0,-inf,-inf,
381,2008-01-20 16:28:40.980,-116.86138442494128,33.47480036288898,1.5,-6.170189256000293,-22.89790163614109,0.6,124,0.0,0.0,0.0,-inf,-inf,
383,2008-01-20 16:52:38.010,-116.37636,33.37785,0.6000000000000001,-16.952462501976683,22.11320145529103,0.6,125,0.0,0.0,0.0,-inf,-inf,
390,2008-01-21 03:07:18.318,-116.50585,33.49898,1.0,-3.503496731596576,10.075388192555687,0.6,126,0.0,0.0,0.0,-inf,-inf,
391,2008-01-21 03:13:49.467,-116.7261,33.64236,0.7000000000000001,12.439918206047608,-10.330118346149932,0.6,127,0.0,0.0,0.0,-inf,-inf,
392,2008-01-21 03:23:47.591,-116.72602,33.64251,1.4000000000000001,12.456589470409298,-10.322694691461589,0.6,128,0.0,0.0,0.0,-inf,-inf,
394,2008-01-21 03:24:29.728,-116.684494,33.509666,0.8,-2.3183550283634817,-6.488567676116271,0.6,129,0.0,0.0,0.0,-inf,-inf,
397,2008-01-21 11:25:56.239,-116.7283,33.70199,0.6000000000000001,19.070692178952747,-10.526482655029213,0.6,130,0.0,0.0,0.0,-inf,-inf,
404,2008-01-22 01:15:37.746,-116.74917,33.70223,0.7000000000000001,19.099694644031462,-12.457069118957447,0.6,131,0.0,0.0,0.0,-inf,-inf,
405,2008-01-22 01:33:03.140,-116.71552,33.69782,0.8,18.605783406372204,-9.3446957962781,0.6,132,0.0,0.0,0.0,-inf,-inf,
406,2008-01-22 03:10:16.397,-116.749413,33.493374,1.0,-4.123998923384389,-12.509788573920233,0.6,133,0.0,0.0,0.0,-inf,-inf,
407,2008-01-22 04:09:21.836,-116.82983,33.71092,0.8,20.078585246097774,-19.91664584236706,0.6,134,0.0,0.0,0.0,-inf,-inf,
410,2008-01-22 05:49:41.101,-116.33548,33.329742,0.8,-22.29237290839672,25.92343187004673,0.6,135,0.0,0.0,0.0,-inf,-inf,
412,2008-01-22 06:02:34.795,-116.8098,33.58872,0.6000000000000001,6.486898148429196,-18.089561981071217,0.6,136,0.0,0.0,0.0,-inf,-inf,
413,2008-01-22 06:17:44.180,-116.8284,33.71046,1.2000000000000002,20.027161504849293,-19.78448055393036,0.6,137,0.0,0.0,0.0,-inf,-inf,
415,2008-01-22 07:30:13.281,-116.80617,33.89057,0.7000000000000001,40.05044502565055,-17.691073200906693,0.6,138,0.0,0.0,0.0,-inf,-inf,
416,2008-01-22 08:29:44.805,-116.82754,33.71049,2.0,20.03033338571287,-19.704925600635757,0.6,139,0.0,0.0,0.0,-inf,-inf,
417,2008-01-22 08:30:42.281,-116.82695,33.71002,1.3,19.977959691599853,-19.650459311604365,0.6,140,0.0,0.0,0.0,-inf,-inf,
418,2008-01-22 08:36:52.853,-116.825012,33.707424,0.8,19.6889317577172,-19.471785367120024,0.6,141,0.0,0.0,0.0,-inf,-inf,
427,2008-01-22 18:45:41.110,-116.457199,33.476521,0.6000000000000001,-5.995040806477405,14.590331578694286,0.6,142,0.0,0.0,0.0,-inf,-inf,
428,2008-01-22 20:07:47.383,-116.76011,33.70811,0.8,19.75488994650935,-13.46817213873189,0.6,143,0.0,0.0,0.0,-inf,-inf,
431,2008-01-22 20:54:26.505,-116.58145,33.49875,0.6000000000000001,-3.533859064138586,3.0653903916658147,0.6,144,0.0,0.0,0.0,-inf,-inf,
432,2008-01-22 21:06:15.615,-116.440033,33.410686,1.0,-13.313011169106952,16.194754416396176,0.6,145,0.0,0.0,0.0,-inf,-inf,
434,2008-01-22 21:54:08.856,-116.37889707752852,33.37991954926081,2.1,-16.722876543354705,21.87710137959576,0.6,146,0.0,0.0,0.0,-inf,-inf,
435,2008-01-22 22:03:41.429,-116.37695,33.37741,1.1,-17.00151369794823,22.058529129613028,0.6,147,0.0,0.0,0.0,-inf,-inf,
437,2008-01-22 22:47:38.303,-116.83032,33.71094,1.2000000000000002,20.080903486610374,-19.96196486264516,0.6,148,0.0,0.0,0.0,-inf,-inf,
438,2008-01-23 04:17:07.153,-116.66141,33.61066,1.3,8.910459456595092,-4.3432886333243,0.6,149,0.0,0.0,0.0,-inf,-inf,
442,2008-01-23 07:30:09.954,-116.509377786796,33.59136169555339,0.7000000000000001,6.7685408375683975,9.737860141668376,0.6,150,0.0,0.0,0.0,-inf,-inf,
446,2008-01-23 10:29:04.801,-116.71228,33.64259,0.9,12.464200642903435,-9.050761469438967,0.6,151,0.0,0.0,0.0,-inf,-inf,
447,2008-01-23 11:44:42.787,-116.37595,33.37799,1.2000000000000002,-16.93680785566833,22.15123603909702,0.6,152,0.0,0.0,0.0,-inf,-inf,
455,2008-01-23 18:16:09.959,-116.582123,33.474136,2.4000000000000004,-6.270830637892064,3.0038402155204182,0.6,153,0.0,0.0,0.0,-inf,-inf,
458,2008-01-23 21:47:20.151,-116.51116,33.5929,0.7000000000000001,6.9394264797777,9.572610489768,0.6,154,0.0,0.0,0.0,-inf,-inf,
461,2008-01-23 22:42:56.031,-116.558441,33.504601,0.6000000000000001,-2.882341205625753,5.1985531967939576,0.6,155,0.0,0.0,0.0,-inf,-inf,
463,2008-01-24 01:28:57.394,-116.51263087516396,33.591217022549266,0.7000000000000001,6.75215309506289,9.43655583902303,0.6,156,0.0,0.0,0.0,-inf,-inf,
464,2008-01-24 03:00:42.414,-116.48381,33.48968,2.3000000000000003,-4.535252014474566,12.120347376809503,0.6,157,0.0,0.0,0.0,-inf,-inf,
468,2008-01-24 06:22:19.858,-116.48352,33.49056,1.4000000000000001,-4.437366585553901,12.147117002278785,0.6,158,0.0,0.0,0.0,-inf,-inf,
471,2008-01-24 09:41:55.950,-116.74591,33.69798,0.8,18.62672893893997,-12.156097607503458,0.6,159,0.0,0.0,0.0,-inf,-inf,
473,2008-01-24 11:34:36.770,-116.48358,33.48982,0.7000000000000001,-4.519657838032075,12.141656758530376,0.6,160,0.0,0.0,0.0,-inf,-inf,
475,2008-01-24 13:39:40.252,-116.49042,33.49041,0.7000000000000001,-4.454832314275094,11.507272889028547,0.6,161,0.0,0.0,0.0,-inf,-inf,
477,2008-01-24 15:07:07.035,-116.6127,33.42093,1.2000000000000002,-12.18753515186668,0.16787814416254,0.6,162,0.0,0.0,0.0,-inf,-inf,
478,2008-01-24 15:53:16.381,-116.4579,33.50904,0.6000000000000001,-2.37919231313985,14.519858675946107,0.6,163,0.0,0.0,0.0,-inf,-inf,
479,2008-01-24 17:02:03.459,-116.72811,33.69368,0.7000000000000001,18.146643180327334,-10.509921305465552,0.6,164,0.0,0.0,0.0,-inf,-inf,
481,2008-01-24 18:34:36.590,-116.71878,33.62278,0.8,10.262016020270089,-9.654690432555014,0.6,165,0.0,0.0,0.0,-inf,-inf,
482,2008-01-24 18:39:23.193,-116.71849,33.62278,1.3,10.26198904286989,-9.627838712831744,0.6,166,0.0,0.0,0.0,-inf,-inf,
484,2008-01-24 18:52:42.383,-116.45796,33.50899,1.0,-2.384760453812344,14.51430421882006,0.6,167,0.0,0.0,0.0,-inf,-inf,
487,2008-01-25 00:13:57.448,-116.7870287887852,33.68269378215816,1.1,16.93256075995712,-15.962884585926126,0.6,168,0.0,0.0,0.0,-inf,-inf,
489,2008-01-25 01:19:00.358,-116.7863902749068,33.681526145700985,1.2000000000000002,16.80262733953853,-15.904020093145476,0.6,169,0.0,0.0,0.0,-inf,-inf,
495,2008-01-25 09:50:58.448,-116.45143,33.40837,0.9,-13.57225804850126,15.137296037849485,0.6,170,0.0,0.0,0.0,-inf,-inf,
497,2008-01-25 18:35:10.685,-116.941185,33.826492,1.0,32.95654265834707,-30.176022902467995,0.6,171,0.0,0.0,0.0,-inf,-inf,
501,2008-01-26 02:52:38.390,-116.80288,33.89505,0.9,40.54804001179895,-17.38648322575167,0.6,172,0.0,0.0,0.0,-inf,-inf,
503,2008-01-26 05:55:40.705,-116.38014,33.37417,0.9,-17.362457980810728,21.76313400575727,0.6,173,0.0,0.0,0.0,-inf,-inf,
505,2008-01-26 07:24:51.663,-116.40208,33.47424,0.8,-6.239569077166042,19.703076049152976,0.6,174,0.0,0.0,0.0,-inf,-inf,
508,2008-01-26 12:36:40.308,-116.4954,33.50301,0.8,-3.054317665248342,11.043849235429482,0.6,175,0.0,0.0,0.0,-inf,-inf,
