index,time,longitude,latitude,magnitude,x,y,mc_current,index_from_zero,int_lambd,lambd,lambd_star,LL,TLL,SLL
773782,1981-01-05 14:37:27.770,-119.287,34.064,2.6,-7.823668777725252,-208.76254659281628,2.0,14,0.0,0.0,0.0,-inf,-inf,
773783,1981-01-05 14:37:53.550,-116.953,34.093,2.1,-6.913683362067689,6.215303863093067,2.0,15,0.0,0.0,0.0,-inf,-inf,
773790,1981-01-06 17:59:15.370,-114.25,35.376,2.5,139.19314110876158,251.17434168780312,2.0,16,0.0,0.0,0.0,-inf,-inf,
773793,1981-01-07 06:40:44.040,-117.651,34.402,2.3000000000000003,27.62256878104678,-57.84616108798336,2.0,17,0.0,0.0,0.0,-inf,-inf,
773795,1981-01-07 06:58:43.660,-117.653,34.394,2.1,26.734152099358624,-58.03518695923499,2.0,18,0.0,0.0,0.0,-inf,-inf,
773799,1981-01-07 14:29:22.920,-115.573,33.056,2.0,-121.27710038923784,134.90571495182712,2.0,19,0.0,0.0,0.0,-inf,-inf,
773800,1981-01-07 14:47:45.900,-120.558,35.266,2.1,129.13629258693155,-321.1184921304991,2.0,20,0.0,0.0,0.0,-inf,-inf,
773803,1981-01-07 20:04:57.830,-117.683,35.051,2.2,99.80626526186246,-60.308911260926685,2.0,21,0.0,0.0,0.0,-inf,-inf,
773804,1981-01-07 20:05:15.700,-117.708,35.047,2.0,99.37665731529226,-62.58771399982524,2.0,22,0.0,0.0,0.0,-inf,-inf,
773805,1981-01-07 20:06:04.590,-116.297,34.891,2.0,82.05320650772092,65.98896745698559,2.0,23,0.0,0.0,0.0,-inf,-inf,
773806,1981-01-07 21:13:59.950,-116.847,34.349,2.0,21.56372525646595,15.927724471153573,2.0,24,0.0,0.0,0.0,-inf,-inf,
773807,1981-01-07 21:16:20.520,-116.851,34.349,2.2,21.563107129327133,15.560507023734152,2.0,25,0.0,0.0,0.0,-inf,-inf,
773810,1981-01-07 22:48:53.940,-117.303,34.63,2.0,52.83186044530704,-25.84809140425037,2.0,26,0.0,0.0,0.0,-inf,-inf,
773817,1981-01-08 14:52:14.370,-118.66,33.908,3.2,-26.27399010533371,-151.29478019225743,2.0,27,0.0,0.0,0.0,-inf,-inf,
773821,1981-01-09 00:40:24.120,-117.768,36.101,2.2,216.61378606563983,-67.17043586885093,2.0,28,0.0,0.0,0.0,-inf,-inf,
773824,1981-01-09 02:46:05.630,-117.246,34.194,2.0,4.337872565208256,-20.74040376739543,2.0,29,0.0,0.0,0.0,-inf,-inf,
773830,1981-01-09 13:25:39.520,-117.249,34.196,2.1,4.560876225184816,-21.01582593914961,2.0,30,0.0,0.0,0.0,-inf,-inf,
773832,1981-01-09 16:32:41.470,-120.219,36.053,2.2,215.6069083630933,-287.5425346717878,2.0,31,0.0,0.0,0.0,-inf,-inf,
773836,1981-01-09 23:58:06.940,-117.283,33.117,2.1,-115.41082165234516,-24.44882697928069,2.0,32,0.0,0.0,0.0,-inf,-inf,
773842,1981-01-10 06:34:32.850,-118.231,34.109,2.5,-4.475902568018096,-111.44402376947232,2.0,33,0.0,0.0,0.0,-inf,-inf,
773848,1981-01-10 21:32:52.090,-117.045,34.385,2.1,25.55345143251705,-2.24859258153426,2.0,34,0.0,0.0,0.0,-inf,-inf,
773851,1981-01-10 22:41:30.700,-117.309,34.635,2.1,53.389376524228894,-26.395483979759472,2.0,35,0.0,0.0,0.0,-inf,-inf,
773853,1981-01-10 23:19:20.250,-120.187,36.201,2.8000000000000003,231.9698241989667,-284.1387508395057,2.0,36,0.0,0.0,0.0,-inf,-inf,
773857,1981-01-11 02:23:36.310,-120.111,36.133,3.0,224.19696489865763,-277.55821631735364,2.0,37,0.0,0.0,0.0,-inf,-inf,
773858,1981-01-11 02:24:07.390,-120.227,36.064,2.9000000000000004,216.85279036588295,-288.22178596341774,2.0,38,0.0,0.0,0.0,-inf,-inf,
773859,1981-01-11 02:27:44.640,-120.088,36.127,2.6,223.4664996237316,-275.5139793478465,2.0,39,0.0,0.0,0.0,-inf,-inf,
773860,1981-01-11 04:44:29.510,-120.656,36.095,3.5,221.61339686051977,-326.64014082861127,2.0,40,0.0,0.0,0.0,-inf,-inf,
773861,1981-01-11 08:44:44.880,-116.678,34.064,2.2,-10.087490953081495,31.54908223382821,2.0,41,0.0,0.0,0.0,-inf,-inf,
773862,1981-01-11 09:45:23.830,-115.609,33.118,2.2,-114.4297309033439,131.45713899321976,2.0,42,0.0,0.0,0.0,-inf,-inf,
773867,1981-01-11 22:02:13.740,-117.248,34.189,2.6,3.782306720726224,-20.92559094626064,2.0,43,0.0,0.0,0.0,-inf,-inf,
773870,1981-01-11 22:29:04.030,-117.248,34.194,2.5,4.338280971146232,-20.924350744629887,2.0,44,0.0,0.0,0.0,-inf,-inf,
773872,1981-01-11 22:36:26.840,-115.537,32.926,2.2,-135.68434941992842,138.46661035153855,2.0,45,0.0,0.0,0.0,-inf,-inf,
773873,1981-01-11 23:15:43.110,-117.248,34.199,2.4000000000000004,4.894255221329757,-20.923110436718343,2.0,46,0.0,0.0,0.0,-inf,-inf,
773874,1981-01-11 23:15:49.450,-117.249,34.2,2.8000000000000003,5.005655622574115,-21.01482930574254,2.0,47,0.0,0.0,0.0,-inf,-inf,
773877,1981-01-12 03:31:26.830,-117.036,34.395,2.0,26.66523848995664,-1.422536870060991,2.0,48,0.0,0.0,0.0,-inf,-inf,
773878,1981-01-12 04:26:57.640,-116.708,35.282,2.3000000000000003,125.33888190891724,28.367233781356195,2.0,49,0.0,0.0,0.0,-inf,-inf,
773881,1981-01-12 11:44:30.280,-119.284,34.086,2.1,-5.383673991817996,-208.4320796300241,2.0,50,0.0,0.0,0.0,-inf,-inf,
773895,1981-01-13 11:31:41.250,-115.532,32.92,2.1,-136.34477794386112,138.94279434791457,2.0,51,0.0,0.0,0.0,-inf,-inf,
773897,1981-01-13 15:22:45.890,-116.659,35.819,2.8000000000000003,185.06526639192137,32.59867476716715,2.0,52,0.0,0.0,0.0,-inf,-inf,
773899,1981-01-13 20:14:39.030,-117.683,35.041,2.6,98.6943231781442,-60.31624017442792,2.0,53,0.0,0.0,0.0,-inf,-inf,
773901,1981-01-13 22:37:31.370,-117.304,34.638,2.0,53.72167362038327,-25.937096091806783,2.0,54,0.0,0.0,0.0,-inf,-inf,
773902,1981-01-13 22:50:28.810,-118.321,35.047,2.2,99.92438023233184,-118.39052636410352,2.0,55,0.0,0.0,0.0,-inf,-inf,
773904,1981-01-13 23:00:31.430,-115.523,33.883,3.0,-29.25478646355305,138.2317939606845,2.0,56,0.0,0.0,0.0,-inf,-inf,
773906,1981-01-14 00:12:00.220,-116.721,32.242,2.4000000000000004,-212.6968855705752,28.17249453271589,2.0,57,0.0,0.0,0.0,-inf,-inf,
773910,1981-01-14 18:57:04.410,-114.635,35.083,2.2,105.72462801261048,217.0528518915184,2.0,58,0.0,0.0,0.0,-inf,-inf,
773911,1981-01-14 20:05:00.070,-117.685,35.047,2.3000000000000003,99.36268126537438,-60.49391279501776,2.0,59,0.0,0.0,0.0,-inf,-inf,
773922,1981-01-15 21:59:56.960,-117.2864944249413,34.06704036288898,2.2,-9.770410032133558,-24.501596692946947,2.0,60,0.0,0.0,0.0,-inf,-inf,
773929,1981-01-16 18:51:38.990,-115.756,34.424,2.0,30.61000282348373,115.97970107512168,2.0,61,0.0,0.0,0.0,-inf,-inf,
773930,1981-01-16 19:13:15.640,-114.284,35.394,2.3000000000000003,141.1103593152366,248.0378457492644,2.0,62,0.0,0.0,0.0,-inf,-inf,
773933,1981-01-16 20:08:21.030,-117.68639707752853,35.044349549260815,2.2,99.0688018884043,-60.62304805031921,2.0,63,0.0,0.0,0.0,-inf,-inf,
773935,1981-01-17 00:09:35.540,-120.584,35.956,3.3000000000000003,205.928446541981,-320.7310661117701,2.0,64,0.0,0.0,0.0,-inf,-inf,
773938,1981-01-17 09:23:39.440,-117.418,35.26,2.5,122.91970215027116,-36.09357643683051,2.0,65,0.0,0.0,0.0,-inf,-inf,
773942,1981-01-17 13:19:38.100,-119.542,34.211,2.4000000000000004,9.07126919270739,-231.8416978377276,2.0,66,0.0,0.0,0.0,-inf,-inf,
773943,1981-01-17 21:50:09.750,-117.734,32.882,2.8000000000000003,-141.34240219918135,-66.6322550284572,2.0,67,0.0,0.0,0.0,-inf,-inf,
773944,1981-01-17 22:30:22.400,-114.703,34.991,2.3000000000000003,95.35177427545922,211.1025827883113,2.0,68,0.0,0.0,0.0,-inf,-inf,
773947,1981-01-18 01:18:30.880,-120.649,36.004,2.7,211.47407925600305,-326.3830374081592,2.0,69,0.0,0.0,0.0,-inf,-inf,
773952,1981-01-18 20:19:55.770,-116.767,33.489,3.0,-74.04844248659461,23.508643450461932,2.0,70,0.0,0.0,0.0,-inf,-inf,
773954,1981-01-18 23:23:48.440,-115.061,32.253,2.7,-209.773831718826,184.2892722130792,2.0,71,0.0,0.0,0.0,-inf,-inf,
773955,1981-01-19 05:41:09.860,-116.444,34.321,2.5,18.58645602329173,52.94230200217111,2.0,72,0.0,0.0,0.0,-inf,-inf,
773968,1981-01-20 00:25:04.000,-116.424,34.745,2.4000000000000004,65.74344294987806,54.50161318340684,2.0,73,0.0,0.0,0.0,-inf,-inf,
773971,1981-01-20 05:43:22.850,-118.65,34.376,2.1,25.748658005250988,-149.54126716957876,2.0,74,0.0,0.0,0.0,-inf,-inf,
773985,1981-01-21 00:49:15.250,-120.982,35.498,2.0,156.35556627142617,-358.5656788561372,2.0,75,0.0,0.0,0.0,-inf,-inf,
773986,1981-01-21 02:13:16.190,-115.63,33.249,2.2,-99.89013642025522,129.3062868273965,2.0,76,0.0,0.0,0.0,-inf,-inf,
773991,1981-01-21 11:48:25.430,-116.596,33.477,2.0,-75.33040195861044,39.37219609785773,2.0,77,0.0,0.0,0.0,-inf,-inf,
773992,1981-01-21 14:07:46.250,-119.654,36.934,2.7,312.08254916584525,-234.1329895386488,2.0,78,0.0,0.0,0.0,-inf,-inf,
773993,1981-01-21 16:06:16.510,-116.892,33.385,2.1,-85.63428411155161,11.93082769667646,2.0,79,0.0,0.0,0.0,-inf,-inf,
773994,1981-01-21 18:29:06.420,-114.194,35.406,2.3000000000000003,142.66929825918584,256.1556351278331,2.0,80,0.0,0.0,0.0,-inf,-inf,
773995,1981-01-21 20:06:54.920,-117.682337786796,35.04356169555339,2.4000000000000004,98.97877471961311,-60.2540758043685,2.0,81,0.0,0.0,0.0,-inf,-inf,
773996,1981-01-21 20:07:09.590,-117.68359087516396,35.042417022549266,2.3000000000000003,98.85223991949118,-60.36899499168315,2.0,82,0.0,0.0,0.0,-inf,-inf,
774004,1981-01-22 19:57:17.920,-117.695,35.764,2.2,179.0949062297064,-60.86601084806668,2.0,83,0.0,0.0,0.0,-inf,-inf,
774006,1981-01-22 20:03:20.030,-117.683,35.048,2.2,99.472682637599,-60.31111006497587,2.0,84,0.0,0.0,0.0,-inf,-inf,
774008,1981-01-22 22:50:51.590,-115.218,32.395,2.4000000000000004,-194.25243165010937,169.2549117645586,2.0,85,0.0,0.0,0.0,-inf,-inf,
774010,1981-01-22 23:20:19.110,-115.224,32.395,2.3000000000000003,-194.26221733536389,168.6915657434919,2.0,86,0.0,0.0,0.0,-inf,-inf,
774012,1981-01-23 02:06:30.860,-115.225,32.395,2.4000000000000004,-194.26384511032265,168.59767468575868,2.0,87,0.0,0.0,0.0,-inf,-inf,
774015,1981-01-23 05:59:37.600,-115.968,33.256,2.1,-99.48509633341756,97.86804404293969,2.0,88,0.0,0.0,0.0,-inf,-inf,
774018,1981-01-23 08:47:11.270,-116.609,33.995,2.9000000000000004,-17.73646237673079,37.93586481980381,2.0,89,0.0,0.0,0.0,-inf,-inf,
774019,1981-01-23 13:21:57.900,-119.917,34.415,2.1,32.66839295276171,-265.6670318641294,2.0,90,0.0,0.0,0.0,-inf,-inf,
774022,1981-01-23 18:36:30.740,-117.175,32.034,2.9000000000000004,-235.85526487692715,-14.567414642256828,2.0,91,0.0,0.0,0.0,-inf,-inf,
774024,1981-01-23 20:26:40.020,-116.279,33.863,2.4000000000000004,-32.24246418103204,68.46440683339534,2.0,92,0.0,0.0,0.0,-inf,-inf,
774025,1981-01-23 22:13:03.490,-115.599,33.113,2.9000000000000004,-114.9728796422393,132.39601885766757,2.0,93,0.0,0.0,0.0,-inf,-inf,
774027,1981-01-23 22:43:13.750,-117.303,34.632,2.0,53.05425004961081,-25.84747075341384,2.0,94,0.0,0.0,0.0,-inf,-inf,
774028,1981-01-23 22:47:17.160,-118.752,34.856,2.2,79.27443057659443,-157.98824848666092,2.0,95,0.0,0.0,0.0,-inf,-inf,
774029,1981-01-24 00:36:44.240,-116.085,33.006,2.0,-127.38869994583668,87.2392831417821,2.0,96,0.0,0.0,0.0,-inf,-inf,
774034,1981-01-24 10:21:19.370,-115.608,33.115,2.3000000000000003,-114.76203077793488,131.55480144096856,2.0,97,0.0,0.0,0.0,-inf,-inf,
774041,1981-01-25 11:15:30.230,-116.986,32.135,2.4000000000000004,-224.63486442560077,3.248821317450693,2.0,98,0.0,0.0,0.0,-inf,-inf,
774042,1981-01-25 12:08:44.870,-116.986,32.057,2.0,-233.3080686018293,3.2516495279714888,2.0,99,0.0,0.0,0.0,-inf,-inf,
774044,1981-01-25 15:02:34.660,-115.968,33.25,2.4000000000000004,-100.15225719771932,97.8748184568161,2.0,100,0.0,0.0,0.0,-inf,-inf,
774053,1981-01-26 05:23:02.400,-116.186,33.815,3.0,-37.51363395094717,77.09458425732197,2.0,101,0.0,0.0,0.0,-inf,-inf,
774056,1981-01-26 10:20:57.820,-117.545,33.91,2.9000000000000004,-27.140286249439093,-48.40236681476199,2.0,102,0.0,0.0,0.0,-inf,-inf,
774059,1981-01-26 20:00:52.690,-117.691,35.045,2.4000000000000004,99.14389296535978,-61.04160559536387,2.0,103,0.0,0.0,0.0,-inf,-inf,
774060,1981-01-27 04:47:33.630,-115.969,33.249,2.6,-100.26440188587642,97.78295656485828,2.0,104,0.0,0.0,0.0,-inf,-inf,
774063,1981-01-27 12:09:33.350,-120.389,36.092,2.6,220.4426054347654,-302.6718186521789,2.0,105,0.0,0.0,0.0,-inf,-inf,
774064,1981-01-27 20:02:17.980,-117.686,35.05,2.1,99.69686163668688,-60.582738972481486,2.0,106,0.0,0.0,0.0,-inf,-inf,
774067,1981-01-27 22:44:32.100,-116.8499787887852,33.984123782158164,2.2,-19.009105064097408,15.7220637379746,2.0,107,0.0,0.0,0.0,-inf,-inf,
774071,1981-01-28 04:00:16.490,-118.331,34.023,2.7,-13.924776428986933,-120.77257084919762,2.0,108,0.0,0.0,0.0,-inf,-inf,
774076,1981-01-28 07:31:54.450,-115.228,32.418,2.0,-191.7113250911341,168.27242495549015,2.0,109,0.0,0.0,0.0,-inf,-inf,
774087,1981-01-28 22:56:47.660,-117.863,36.133,2.2,220.23959522220775,-75.67654697241531,2.0,110,0.0,0.0,0.0,-inf,-inf,
774090,1981-01-29 04:51:02.000,-116.782,33.494,2.1,-73.49580224529052,22.116296746633846,2.0,111,0.0,0.0,0.0,-inf,-inf,
774100,1981-01-29 21:10:58.630,-116.7993402749068,33.48995614570099,2.1,-73.94905883210342,20.50925954791988,2.0,112,0.0,0.0,0.0,-inf,-inf,
774101,1981-01-30 00:36:09.560,-116.424,34.755,2.2,66.85538658796335,54.49504748010999,2.0,113,0.0,0.0,0.0,-inf,-inf,
774104,1981-01-30 00:43:33.480,-116.094,33.018,2.0,-126.06195527429024,86.38813795056318,2.0,114,0.0,0.0,0.0,-inf,-inf,
774105,1981-01-30 01:10:21.960,-116.781,33.5,2.1,-72.82841721171262,22.207480811068294,2.0,115,0.0,0.0,0.0,-inf,-inf,
774106,1981-01-30 01:54:13.090,-118.476,33.911,3.1,-26.19736864736363,-134.31158497115158,2.0,116,0.0,0.0,0.0,-inf,-inf,
774109,1981-01-30 07:05:02.220,-116.428,34.048,2.0,-11.761189623864407,54.58797175829635,2.0,117,0.0,0.0,0.0,-inf,-inf,
774110,1981-01-30 07:16:58.310,-115.036,32.169,2.6,-219.06913599064544,186.81581389084369,2.0,118,0.0,0.0,0.0,-inf,-inf,
774112,1981-01-30 08:19:31.350,-116.772,33.502,2.3000000000000003,-72.60404345005766,23.04147606611536,2.0,119,0.0,0.0,0.0,-inf,-inf,
774115,1981-01-30 14:46:40.000,-120.75,36.0,2.5,211.36225902577743,-335.480550688776,2.0,120,0.0,0.0,0.0,-inf,-inf,
774116,1981-01-30 15:19:23.400,-116.41,33.838,2.1,-35.10224635748402,56.385514262677326,2.0,121,0.0,0.0,0.0,-inf,-inf,
774118,1981-01-30 17:15:05.630,-116.808,33.997,2.2,-17.5700831689656,19.589618011693005,2.0,122,0.0,0.0,0.0,-inf,-inf,
774120,1981-01-31 00:00:56.290,-116.582,35.753,2.4000000000000004,177.7540279719969,39.57468523771904,2.0,123,0.0,0.0,0.0,-inf,-inf,
774122,1981-01-31 00:38:35.010,-115.953,33.023,2.2,-125.37879596407328,99.52908861811204,2.0,124,0.0,0.0,0.0,-inf,-inf,
774127,1981-01-31 05:23:22.380,-120.171,36.095,3.6,220.139870569846,-283.0798836570703,2.0,125,0.0,0.0,0.0,-inf,-inf,
774128,1981-01-31 06:18:31.550,-120.151,36.13,3.3000000000000003,223.9748227419881,-281.16002065756544,2.0,126,0.0,0.0,0.0,-inf,-inf,
774129,1981-01-31 07:23:31.200,-120.266,36.025,2.5,212.62960726370568,-291.86853924510194,2.0,127,0.0,0.0,0.0,-inf,-inf,
774130,1981-01-31 07:52:11.470,-120.236,35.998,2.4000000000000004,209.5410478232077,-289.2692028100422,2.0,128,0.0,0.0,0.0,-inf,-inf,
774139,1981-02-01 00:01:54.280,-116.785,33.497,2.5,-73.16286008662264,21.837339337602387,2.0,129,0.0,0.0,0.0,-inf,-inf,
774140,1981-02-01 00:23:20.610,-116.785,33.498,2.3000000000000003,-73.05166523498777,21.837085637406684,2.0,130,0.0,0.0,0.0,-inf,-inf,
774141,1981-02-01 03:08:52.490,-120.051,36.094,2.5,219.696624396996,-272.30442268226113,2.0,131,0.0,0.0,0.0,-inf,-inf,
774145,1981-02-01 08:24:44.040,-116.777,33.496,2.5,-73.27232382128703,22.579432648356374,2.0,132,0.0,0.0,0.0,-inf,-inf,
774148,1981-02-01 11:30:07.160,-116.769,33.487,3.6,-74.27128844938179,23.323710306517423,2.0,133,0.0,0.0,0.0,-inf,-inf,
774151,1981-02-01 11:48:22.080,-116.782,33.499,3.0,-72.93982799667842,22.11501210839664,2.0,134,0.0,0.0,0.0,-inf,-inf,
774152,1981-02-01 11:49:50.420,-116.779,33.505,2.2,-72.27200839207151,22.391631159262293,2.0,135,0.0,0.0,0.0,-inf,-inf,
774156,1981-02-01 13:30:49.910,-116.781,33.498,2.2,-73.0508069098127,22.20799684330948,2.0,136,0.0,0.0,0.0,-inf,-inf,
774165,1981-02-01 19:27:07.920,-116.7814407355264,33.487197469303254,3.2,-74.25208796606398,22.16991019746131,2.0,137,0.0,0.0,0.0,-inf,-inf,
774168,1981-02-01 20:13:11.840,-118.551,35.376,2.6,136.7988828679251,-138.76833300188315,2.0,138,0.0,0.0,0.0,-inf,-inf,
774169,1981-02-01 20:21:24.360,-119.077,35.03,2.5,99.17488373403954,-187.2433929640637,2.0,139,0.0,0.0,0.0,-inf,-inf,
774172,1981-02-01 21:07:05.260,-116.78303927675732,33.48833180921647,2.2,-74.12629933485307,22.021372255157992,2.0,140,0.0,0.0,0.0,-inf,-inf,
774176,1981-02-01 23:30:15.620,-119.325,33.963,2.0,-18.97524089932836,-212.51506834048823,2.0,141,0.0,0.0,0.0,-inf,-inf,
774179,1981-02-02 00:13:38.960,-118.412,34.458,2.2,34.5424780638371,-127.57634760300888,2.0,142,0.0,0.0,0.0,-inf,-inf,
774184,1981-02-02 04:33:27.470,-121.21,36.553,2.5,274.466579389404,-374.2189634111948,2.0,143,0.0,0.0,0.0,-inf,-inf,
774197,1981-02-02 12:25:42.600,-116.762,33.968,2.7,-20.784960748230294,23.838405198164235,2.0,144,0.0,0.0,0.0,-inf,-inf,
774202,1981-02-02 16:12:20.610,-116.221,32.993,2.2,-128.94097299493663,74.5680372741057,2.0,145,0.0,0.0,0.0,-inf,-inf,
774207,1981-02-02 20:08:49.130,-118.15,35.432,2.1,142.54684319010957,-102.34171066052104,2.0,146,0.0,0.0,0.0,-inf,-inf,
774208,1981-02-02 22:40:44.150,-118.76,34.836,2.0,77.06311828564692,-158.75648177000556,2.0,147,0.0,0.0,0.0,-inf,-inf,
774217,1981-02-03 04:45:16.950,-120.206,36.233,2.7,235.5814680996961,-285.7280728966921,2.0,148,0.0,0.0,0.0,-inf,-inf,
774220,1981-02-03 08:38:54.700,-115.208,32.485,2.3000000000000003,-184.22884974874208,170.02129900174023,2.0,149,0.0,0.0,0.0,-inf,-inf,
774222,1981-02-03 11:09:00.830,-120.136,36.115,2.4000000000000004,222.26522734624987,-279.8659128732261,2.0,150,0.0,0.0,0.0,-inf,-inf,
774224,1981-02-03 14:30:31.810,-115.609,33.114,2.1,-114.87450038051242,131.46318139356424,2.0,151,0.0,0.0,0.0,-inf,-inf,
774225,1981-02-03 18:20:02.560,-116.626,33.452,2.4000000000000004,-78.12137018047812,36.60031680113586,2.0,152,0.0,0.0,0.0,-inf,-inf,
774226,1981-02-03 20:03:15.910,-117.687,35.05,2.0,99.69746029542308,-60.67377054875135,2.0,153,0.0,0.0,0.0,-inf,-inf,
774227,1981-02-03 20:03:32.270,-117.692,35.044,2.4000000000000004,99.03330194071262,-61.13338550208309,2.0,154,0.0,0.0,0.0,-inf,-inf,
774228,1981-02-03 22:37:22.390,-117.297,34.63,2.0,52.83035075827421,-25.29911411619929,2.0,155,0.0,0.0,0.0,-inf,-inf,
774232,1981-02-04 01:59:29.790,-118.051,35.752,2.5,178.03265578110114,-93.00371544343842,2.0,156,0.0,0.0,0.0,-inf,-inf,
774235,1981-02-04 02:12:35.170,-116.776,33.494,2.5,-73.49449305745459,22.67268935972748,2.0,157,0.0,0.0,0.0,-inf,-inf,
774250,1981-02-04 14:20:30.940,-116.763,33.505,2.2,-72.26840169179484,23.875154905888927,2.0,158,0.0,0.0,0.0,-inf,-inf,
774257,1981-02-04 20:06:49.130,-117.68521965007892,35.04642587980697,2.3000000000000003,99.2989736501938,-60.51433080131803,2.0,159,0.0,0.0,0.0,-inf,-inf,
774261,1981-02-04 23:32:37.190,-115.953,33.227,2.1,-102.6953296718244,99.2959966905486,2.0,160,0.0,0.0,0.0,-inf,-inf,
774263,1981-02-05 06:49:54.790,-116.775,33.499,2.3000000000000003,-72.93829747143288,22.76409911128022,2.0,161,0.0,0.0,0.0,-inf,-inf,
774266,1981-02-05 11:18:30.740,-116.763,33.495,2.3000000000000003,-73.38035006115244,23.877929034839585,2.0,162,0.0,0.0,0.0,-inf,-inf,
774268,1981-02-05 11:35:56.990,-116.776,33.492,2.0,-73.71688274913807,22.673216110451172,2.0,163,0.0,0.0,0.0,-inf,-inf,
774269,1981-02-05 13:01:58.780,-116.7745016310892,33.49507117219206,2.0,-73.37505221500116,22.81135238984612,2.0,164,0.0,0.0,0.0,-inf,-inf,
774271,1981-02-05 13:38:11.050,-116.793,33.49,3.0,-73.94289736997052,21.097223662360435,2.0,165,0.0,0.0,0.0,-inf,-inf,
774274,1981-02-05 18:57:25.050,-116.771,33.502,2.8000000000000003,-72.60381848101727,23.134199533710543,2.0,166,0.0,0.0,0.0,-inf,-inf,
774280,1981-02-05 20:18:06.690,-117.683,35.047,2.1,99.3614884293488,-60.31184297489724,2.0,167,0.0,0.0,0.0,-inf,-inf,
774283,1981-02-05 21:15:12.880,-116.855,34.349,2.0,21.56250341948076,15.193289552289716,2.0,168,0.0,0.0,0.0,-inf,-inf,
774295,1981-02-06 03:22:51.970,-116.398,32.907,2.1,-138.6175660309795,58.11681559943907,2.0,169,0.0,0.0,0.0,-inf,-inf,
774302,1981-02-06 12:32:13.470,-116.743,34.018,2.9000000000000004,-15.22062601794028,25.57549670093546,2.0,170,0.0,0.0,0.0,-inf,-inf,
774304,1981-02-06 15:45:58.760,-115.957,33.248,2.4000000000000004,-100.36412113339549,98.8999874425126,2.0,171,0.0,0.0,0.0,-inf,-inf,
774307,1981-02-06 20:35:10.920,-116.718,32.346,2.5,-201.131805326302,28.4215087554015,2.0,172,0.0,0.0,0.0,-inf,-inf,
774319,1981-02-07 07:23:56.650,-115.96853792715568,33.2487322520636,2.0,-100.29373429464232,97.82622726162238,2.0,173,0.0,0.0,0.0,-inf,-inf,
774321,1981-02-07 07:47:17.950,-120.779,36.294,2.3000000000000003,244.1431748220241,-336.84253104704663,2.0,174,0.0,0.0,0.0,-inf,-inf,
774328,1981-02-07 14:31:12.560,-115.97,33.248,2.2,-100.37654567550204,97.69109249862755,2.0,175,0.0,0.0,0.0,-inf,-inf,
774329,1981-02-07 15:05:32.830,-121.373,36.66,2.7,286.9827709116799,-388.2404479670019,2.0,176,0.0,0.0,0.0,-inf,-inf,
774337,1981-02-08 13:05:39.390,-116.773,33.496,2.2,-73.27143657826775,22.95035240496331,2.0,177,0.0,0.0,0.0,-inf,-inf,
774338,1981-02-08 13:05:46.290,-116.764,33.494,2.3000000000000003,-73.49177710080512,23.78547435289202,2.0,178,0.0,0.0,0.0,-inf,-inf,
774342,1981-02-08 17:31:06.630,-116.77,33.511,2.2,-71.60283903341589,23.22449388227523,2.0,179,0.0,0.0,0.0,-inf,-inf,
