index,time,longitude,latitude,magnitude,x,y,mc_current,index_from_zero,int_lambd,lambd,lambd_star,LL,TLL,SLL
1390,2008-01-11 19:30:05.410,-115.62671,33.17137,1.7000000000000002,42.612514236718205,8.38165193767372,1.0,26,0.0,0.0,0.0,-inf,-inf,
1418,2008-01-11 23:44:07.506,-115.73081,32.61697,1.3,-19.03744520770312,-1.315660483485005,1.0,27,0.0,0.0,0.0,-inf,-inf,
1476,2008-01-12 08:00:48.992,-115.46048,32.81427,1.0,2.930240244531782,23.9500339491703,1.0,28,0.0,0.0,0.0,-inf,-inf,
1488,2008-01-12 08:39:03.910,-115.46035,32.81412,1.1,2.913590457173303,23.96222308089051,1.0,29,0.0,0.0,0.0,-inf,-inf,
1489,2008-01-12 08:48:40.897,-115.45937,32.81287,2.3000000000000003,2.774819307806135,24.054143964281128,1.0,30,0.0,0.0,0.0,-inf,-inf,
1496,2008-01-12 08:57:18.605,-115.46056,32.81476,1.3,2.984707616310051,23.94242583143355,1.0,31,0.0,0.0,0.0,-inf,-inf,
1505,2008-01-12 09:37:38.800,-115.45731,32.8092,1.3,2.36720448904732,24.247658141664317,1.0,32,0.0,0.0,0.0,-inf,-inf,
1517,2008-01-12 10:10:50.172,-115.45731,32.8091,1.4000000000000001,2.3560850029839044,24.24768541962219,1.0,33,0.0,0.0,0.0,-inf,-inf,
1519,2008-01-12 10:11:57.583,-115.4571,32.80849,1.0,2.288304294251744,24.2674778966187,1.0,34,0.0,0.0,0.0,-inf,-inf,
1521,2008-01-12 10:17:43.605,-115.46072,32.81469,1.2000000000000002,2.9768877715377937,23.927492524807437,1.0,35,0.0,0.0,0.0,-inf,-inf,
1524,2008-01-12 10:34:46.931,-115.45651,32.80926,1.3,2.374059841278004,24.322407155359024,1.0,36,0.0,0.0,0.0,-inf,-inf,
1525,2008-01-12 10:38:24.580,-115.45721,32.80912,1.2000000000000002,2.3583318268561677,24.257025651392198,1.0,37,0.0,0.0,0.0,-inf,-inf,
1528,2008-01-12 10:53:54.000,-115.45918,32.81453,1.9000000000000001,2.9594459999899616,24.071450434583387,1.0,38,0.0,0.0,0.0,-inf,-inf,
1536,2008-01-12 11:06:08.582,-115.45941,32.81314,1.0,2.8048328251376757,24.050332787419347,1.0,39,0.0,0.0,0.0,-inf,-inf,
1573,2008-01-12 13:38:14.051,-115.46005,32.81387,2.0,2.885859741669544,23.990326048349107,1.0,40,0.0,0.0,0.0,-inf,-inf,
1588,2008-01-12 14:45:46.932,-115.46076,32.81471,1.5,2.9791026212138623,23.923749100234613,1.0,41,0.0,0.0,0.0,-inf,-inf,
1596,2008-01-12 16:17:29.061,-115.46075,32.8147,1.8,2.9779929343518403,23.92468630216869,1.0,42,0.0,0.0,0.0,-inf,-inf,
1640,2008-01-13 00:59:18.601,-115.45902,32.8126,1.8,2.744876339515068,24.086925661327815,1.0,43,0.0,0.0,0.0,-inf,-inf,
1654,2008-01-13 03:00:16.083,-115.73117958193916,32.61742088072887,2.4000000000000004,-18.98730490919182,-1.350268282400272,1.0,44,0.0,0.0,0.0,-inf,-inf,
1657,2008-01-13 03:10:38.090,-115.45928,32.8126,1.5,2.744817164804691,24.06262782444899,1.0,45,0.0,0.0,0.0,-inf,-inf,
1682,2008-01-13 04:30:59.317,-115.45763,32.80998,1.0,2.4538631745383435,24.21753946155828,1.0,46,0.0,0.0,0.0,-inf,-inf,
1699,2008-01-13 05:51:56.379,-115.46099,32.81546,1.4000000000000001,3.062446771936272,23.90205366481792,1.0,47,0.0,0.0,0.0,-inf,-inf,
1763,2008-01-13 16:17:49.662,-115.45975,32.81223,1.3,2.70356824781838,24.018804796420717,1.0,48,0.0,0.0,0.0,-inf,-inf,
2031,2008-01-15 14:24:41.010,-115.59284,33.0496,1.3,29.07550874828817,11.550053807435754,1.0,49,0.0,0.0,0.0,-inf,-inf,
2064,2008-01-15 23:41:44.124,-115.87828,32.96938,2.1,20.16019162611872,-15.067694624375504,1.0,50,0.0,0.0,0.0,-inf,-inf,
2078,2008-01-16 02:41:51.271,-115.56333,32.97758,1.0,21.070865432070367,14.312155484449583,1.0,51,0.0,0.0,0.0,-inf,-inf,
2100,2008-01-16 06:57:55.088,-115.43464,32.76542,1.4000000000000001,-2.4954824999128693,26.37930363295776,1.0,52,0.0,0.0,0.0,-inf,-inf,
2116,2008-01-16 08:26:49.377,-115.43547,32.76601,1.7000000000000002,-2.430084132646253,26.30152199977973,1.0,53,0.0,0.0,0.0,-inf,-inf,
2158,2008-01-16 16:27:43.700,-115.6163,32.5403,1.8,-27.55838645883857,9.417274425579492,1.0,54,0.0,0.0,0.0,-inf,-inf,
2176,2008-01-16 22:10:01.708,-115.4471,32.79627,1.6,0.9318414181049278,25.20551726075795,1.0,55,0.0,0.0,0.0,-inf,-inf,
2185,2008-01-17 01:07:58.751,-115.56268,33.01987,1.3,25.77338612511165,14.365912967430344,1.0,56,0.0,0.0,0.0,-inf,-inf,
2268,2008-01-17 20:42:44.810,-115.85616,32.6955,1.5,-10.296808918421196,-13.044312922646224,1.0,57,0.0,0.0,0.0,-inf,-inf,
2286,2008-01-18 00:34:53.880,-115.16119,32.99793,1.8,23.45957755581697,51.81152392684273,1.0,58,0.0,0.0,0.0,-inf,-inf,
2361,2008-01-18 09:08:04.113,-115.42132,32.73247,2.5,-6.1559538155041285,27.63498378748954,1.0,59,0.0,0.0,0.0,-inf,-inf,
2363,2008-01-18 09:08:59.250,-115.42177,32.7332,1.9000000000000001,-6.07489896947015,27.592665898309544,1.0,60,0.0,0.0,0.0,-inf,-inf,
2375,2008-01-18 09:51:08.960,-115.4043,32.71741,1.3,-7.825976708438868,29.23192852172791,1.0,61,0.0,0.0,0.0,-inf,-inf,
2376,2008-01-18 09:52:28.627,-115.42081,32.73204,2.7,-6.203634340375864,27.68282143205798,1.0,62,0.0,0.0,0.0,-inf,-inf,
2377,2008-01-18 09:53:06.707,-115.4043,32.71768,1.3,-7.79595410366345,29.231839970013585,1.0,63,0.0,0.0,0.0,-inf,-inf,
2378,2008-01-18 09:53:26.630,-115.40452,32.71817,1.2000000000000002,-7.741529358858111,29.211097759942646,1.0,64,0.0,0.0,0.0,-inf,-inf,
2379,2008-01-18 09:54:05.639,-115.40447,32.71785,2.0,-7.777097908337011,29.215880268463813,1.0,65,0.0,0.0,0.0,-inf,-inf,
2380,2008-01-18 09:54:10.870,-115.40452,32.71785,1.8,-7.777111705300611,29.211202637110524,1.0,66,0.0,0.0,0.0,-inf,-inf,
2381,2008-01-18 09:54:37.966,-115.40391,32.71672,1.0,-7.9025933918892095,29.268640805303274,1.0,67,0.0,0.0,0.0,-inf,-inf,
2388,2008-01-18 10:00:42.011,-115.42731,32.75306,1.2000000000000002,-3.867999863360365,27.06843673351212,1.0,68,0.0,0.0,0.0,-inf,-inf,
2474,2008-01-19 04:12:21.390,-115.61042,33.18246,1.3,43.84707792283415,9.896595737088106,1.0,69,0.0,0.0,0.0,-inf,-inf,
2487,2008-01-19 05:38:02.959,-115.63106,32.5674,1.9000000000000001,-24.546218657111268,8.031255313870947,1.0,70,0.0,0.0,0.0,-inf,-inf,
2491,2008-01-19 05:54:17.111,-115.62275,32.84489,1.1,6.309919235996966,8.782614726470216,1.0,71,0.0,0.0,0.0,-inf,-inf,
2589,2008-01-20 04:37:54.280,-115.54496,32.56589,1.3,-24.70432386676512,16.100015063360797,1.0,72,0.0,0.0,0.0,-inf,-inf,
2691,2008-01-20 19:53:31.186,-115.72749,32.60989,1.7000000000000002,-19.82474163701119,-1.004792759001803,1.0,73,0.0,0.0,0.0,-inf,-inf,
2710,2008-01-21 00:14:06.440,-115.64302,33.13391,1.1,38.44597336405785,6.866520587689887,1.0,74,0.0,0.0,0.0,-inf,-inf,
2716,2008-01-21 01:15:10.620,-115.64255,33.13879,1.1,38.98863527360589,6.909901467932538,1.0,75,0.0,0.0,0.0,-inf,-inf,
2724,2008-01-21 01:33:57.125,-115.64296,33.13355,1.7000000000000002,38.40594710021383,6.872135564540992,1.0,76,0.0,0.0,0.0,-inf,-inf,
2747,2008-01-21 03:29:27.730,-115.64308,33.13396,1.3,38.45152920557618,6.8609298121107845,1.0,77,0.0,0.0,0.0,-inf,-inf,
2755,2008-01-21 04:39:52.257,-115.59012,32.83004,1.2000000000000002,4.66185508940386,11.832870747214356,1.0,78,0.0,0.0,0.0,-inf,-inf,
2770,2008-01-21 07:14:34.690,-115.66641,32.82147,2.3000000000000003,3.702950041730072,4.70515915820353,1.0,79,0.0,0.0,0.0,-inf,-inf,
2810,2008-01-21 15:54:59.301,-115.57032,33.03067,1.5,26.9732773352694,13.651927774047582,1.0,80,0.0,0.0,0.0,-inf,-inf,
2932,2008-01-22 14:05:23.060,-115.62696,33.23978,1.2000000000000002,50.21933874224056,8.351878000814267,1.0,81,0.0,0.0,0.0,-inf,-inf,
2948,2008-01-22 19:09:28.816,-115.56892,33.19126,1.0,44.83024887863084,13.757343329446632,1.0,82,0.0,0.0,0.0,-inf,-inf,
3005,2008-01-23 05:19:46.979,-115.6081,33.08114,1.3,32.58102935510662,10.124145156381529,1.0,83,0.0,0.0,0.0,-inf,-inf,
3019,2008-01-23 07:16:33.710,-115.5911,33.06803,1.1,31.125022682147936,11.709782363486028,1.0,84,0.0,0.0,0.0,-inf,-inf,
3083,2008-01-23 18:15:56.600,-115.62462,33.15708,2.4000000000000004,41.02370693193763,8.577571951200497,1.0,85,0.0,0.0,0.0,-inf,-inf,
3089,2008-01-23 20:11:30.218,-115.93452,32.68334,1.1,-11.636572710040426,-20.3797338773746,1.0,86,0.0,0.0,0.0,-inf,-inf,
3092,2008-01-23 20:46:07.930,-115.62496,33.15708,2.2,41.02367932681448,8.545921304415339,1.0,87,0.0,0.0,0.0,-inf,-inf,
3097,2008-01-23 21:43:08.540,-115.62805,33.15438,1.4000000000000001,40.723206843341096,8.258526178197933,1.0,88,0.0,0.0,0.0,-inf,-inf,
3115,2008-01-24 01:01:37.773,-115.93416,32.68412,3.4000000000000004,-11.549909923107933,-20.345863943935203,1.0,89,0.0,0.0,0.0,-inf,-inf,
3118,2008-01-24 01:25:53.386,-115.9345444249413,32.683940362888976,1.2000000000000002,-11.569810729364816,-20.381882631876724,1.0,90,0.0,0.0,0.0,-inf,-inf,
3121,2008-01-24 01:34:32.804,-115.93431,32.68483,1.4000000000000001,-11.47093272947103,-20.359740151544123,1.0,91,0.0,0.0,0.0,-inf,-inf,
3128,2008-01-24 02:18:28.776,-115.93744707752852,32.68524954926081,1.5,-11.42367354149006,-20.65323421275312,1.0,92,0.0,0.0,0.0,-inf,-inf,
3233,2008-01-24 15:47:47.907,-115.63013,32.56819,1.4000000000000001,-24.45830383472546,8.118334627919157,1.0,93,0.0,0.0,0.0,-inf,-inf,
3297,2008-01-25 03:00:57.962,-115.44135,32.77078,1.5,-1.9011308340904565,25.750349245851424,1.0,94,0.0,0.0,0.0,-inf,-inf,
3299,2008-01-25 03:02:06.154,-115.44026,32.76941,1.8,-2.0532020123054195,25.852659105612307,1.0,95,0.0,0.0,0.0,-inf,-inf,
3349,2008-01-25 11:56:20.212,-115.63983,33.15537,1.1,40.8324285249633,7.161810054533546,1.0,96,0.0,0.0,0.0,-inf,-inf,
3361,2008-01-25 13:34:44.208,-115.62927,32.56931,1.0,-24.33369934049785,8.198822544619803,1.0,97,0.0,0.0,0.0,-inf,-inf,
3400,2008-01-25 21:16:07.366,-115.72028,32.60622,1.7000000000000002,-20.2328724063724,-0.3294726837921921,1.0,98,0.0,0.0,0.0,-inf,-inf,
3453,2008-01-26 10:27:23.909,-115.844447786796,32.67455169555339,1.5,-12.627535937227869,-11.951131887133457,1.0,99,0.0,0.0,0.0,-inf,-inf,
3460,2008-01-26 12:11:07.749,-115.84770087516397,32.67440702254927,1.6,-12.64325108089443,-12.255635600001211,1.0,100,0.0,0.0,0.0,-inf,-inf,
3473,2008-01-26 14:07:42.842,-115.4634587887852,32.80566378215816,1.3,1.9726024892448435,23.673953759869075,1.0,101,0.0,0.0,0.0,-inf,-inf,
3494,2008-01-26 19:07:48.890,-115.81664,32.60041,1.9000000000000001,-20.874511804761816,-9.356128589595563,1.0,102,0.0,0.0,0.0,-inf,-inf,
3505,2008-01-26 22:01:48.289,-115.81695,32.60022,1.4000000000000001,-20.895611429715927,-9.385188127724662,1.0,103,0.0,0.0,0.0,-inf,-inf,
3517,2008-01-27 00:58:36.886,-115.81627,32.59793,1.6,-21.15030780282743,-9.3217268916608,1.0,104,0.0,0.0,0.0,-inf,-inf,
3535,2008-01-27 03:51:56.906,-115.72028,32.60617,1.4000000000000001,-20.238432152703933,-0.3294728680166282,1.0,105,0.0,0.0,0.0,-inf,-inf,
3645,2008-01-28 12:54:40.507,-115.55396,32.97561,1.3,20.85311991858989,15.186524188245144,1.0,106,0.0,0.0,0.0,-inf,-inf,
3663,2008-01-28 17:07:43.251,-115.59126,33.18086,1.7000000000000002,43.67112667038104,11.679900321107514,1.0,107,0.0,0.0,0.0,-inf,-inf,
3667,2008-01-28 17:09:12.670,-115.5912002749068,33.18178614570099,1.3,43.77411597658165,11.685335549736587,1.0,108,0.0,0.0,0.0,-inf,-inf,
3704,2008-01-29 05:08:24.280,-115.60336,32.81222,1.3,2.6789578435986163,10.597915170909326,1.0,109,0.0,0.0,0.0,-inf,-inf,
3712,2008-01-29 06:27:12.946,-115.84558,32.67516,1.4000000000000001,-12.559767252005038,-12.05702304004044,1.0,110,0.0,0.0,0.0,-inf,-inf,
3740,2008-01-29 09:32:34.508,-115.83924,32.67439,1.5,-12.64609132816452,-11.463712156809654,1.0,111,0.0,0.0,0.0,-inf,-inf,
3756,2008-01-29 11:01:30.160,-115.9728,32.8124,1.4000000000000001,2.7222503486333443,-23.927618131055635,1.0,112,0.0,0.0,0.0,-inf,-inf,
3815,2008-01-29 20:28:11.805,-115.81641,32.5987,1.3,-21.064675394360904,-9.334761551046691,1.0,113,0.0,0.0,0.0,-inf,-inf,
3829,2008-01-30 02:22:16.934,-115.84681,32.67611,1.2000000000000002,-12.453991393531872,-12.172018701411968,1.0,114,0.0,0.0,0.0,-inf,-inf,
3865,2008-01-30 13:22:24.083,-115.54019,32.98907,1.2000000000000002,22.351866779417307,16.46850704559329,1.0,115,0.0,0.0,0.0,-inf,-inf,
3870,2008-01-30 16:13:16.503,-115.94203,32.72315,2.3000000000000003,-7.208434489987804,-21.073177069450526,1.0,116,0.0,0.0,0.0,-inf,-inf,
3891,2008-01-30 20:20:29.249,-115.93506,32.68546,1.0,-11.400735516822142,-20.429786496989024,1.0,117,0.0,0.0,0.0,-inf,-inf,
3916,2008-01-31 03:03:46.710,-115.65799,33.14622,1.0,39.81390721077516,5.471828890058444,1.0,118,0.0,0.0,0.0,-inf,-inf,
3999,2008-02-01 02:46:35.825,-115.65093,33.24054,1.4000000000000001,50.30220056899242,6.12255294266869,1.0,119,0.0,0.0,0.0,-inf,-inf,
4096,2008-02-01 21:42:14.320,-115.93473,32.68523,1.0,-11.426373953193838,-20.398955435151358,1.0,120,0.0,0.0,0.0,-inf,-inf,
4252,2008-02-03 08:33:37.095,-115.50117,32.75461,1.6,-3.712127992658158,20.16100902588623,1.0,121,0.0,0.0,0.0,-inf,-inf,
4508,2008-02-05 14:48:02.214,-115.79027,32.51888,1.3,-29.942254391929016,-6.892161278449036,1.0,122,0.0,0.0,0.0,-inf,-inf,
4509,2008-02-05 14:48:15.064,-115.78995,32.51825,2.1,-30.012327941970177,-6.862205826641858,1.0,123,0.0,0.0,0.0,-inf,-inf,
4510,2008-02-05 14:49:15.670,-115.7904907355264,32.51754746930326,1.0,-30.090410672622408,-6.91296051683734,1.0,124,0.0,0.0,0.0,-inf,-inf,
4528,2008-02-05 18:19:33.420,-115.79042,32.51894,1.3,-29.93557293919521,-6.906220878430144,1.0,125,0.0,0.0,0.0,-inf,-inf,
4563,2008-02-05 23:26:16.083,-115.84118,32.67621,1.3,-12.443504942460548,-11.645055885919335,1.0,126,0.0,0.0,0.0,-inf,-inf,
4565,2008-02-05 23:49:19.181,-115.79005,32.51853,1.5,-29.981186889439453,-6.871560579384076,1.0,127,0.0,0.0,0.0,-inf,-inf,
4567,2008-02-06 00:18:08.702,-115.79116,32.522,1.5,-29.59526805159276,-6.975366225618928,1.0,128,0.0,0.0,0.0,-inf,-inf,
4581,2008-02-06 02:29:35.390,-115.79208927675732,32.518681809216474,1.0,-29.96417251495968,-7.062754973308474,1.0,129,0.0,0.0,0.0,-inf,-inf,
4583,2008-02-06 02:40:23.848,-115.79271,32.52302,1.2000000000000002,-29.481746226984065,-7.120610437195307,1.0,130,0.0,0.0,0.0,-inf,-inf,
4632,2008-02-06 09:11:57.257,-115.79352,32.52302,1.6,-29.48169155377765,-7.196553727709465,1.0,131,0.0,0.0,0.0,-inf,-inf,
4794,2008-02-07 10:09:10.048,-115.65554965007892,32.670345879806966,1.3,-13.100749650560164,5.7297101997538045,1.0,132,0.0,0.0,0.0,-inf,-inf,
4841,2008-02-07 17:08:04.218,-115.65683163108922,32.668991172192065,1.6,-13.25145488502026,5.609798256465771,1.0,133,0.0,0.0,0.0,-inf,-inf,
4904,2008-02-08 08:37:46.794,-115.78993,32.51823,1.2000000000000002,-30.01455313423589,-6.86033211427867,1.0,134,0.0,0.0,0.0,-inf,-inf,
5013,2008-02-09 04:27:24.762,-115.66973792715568,32.6626922520636,1.4000000000000001,-13.952472801711702,4.40202428259626,1.0,135,0.0,0.0,0.0,-inf,-inf,
5056,2008-02-09 09:23:32.762,-115.66966227574048,32.663312620618434,1.6,-13.883487820561305,4.409075439620003,1.0,136,0.0,0.0,0.0,-inf,-inf,
5074,2008-02-09 10:14:07.441,-115.67028,32.66529,1.1,-13.663638813929293,4.351153741008349,1.0,137,0.0,0.0,0.0,-inf,-inf,
5089,2008-02-09 11:14:12.220,-115.59657,33.18718,1.2000000000000002,44.37330268800245,11.184921418210926,1.0,138,0.0,0.0,0.0,-inf,-inf,
5096,2008-02-09 11:41:55.816,-115.64686,33.15389,1.2000000000000002,40.66740441394316,6.5074830271066455,1.0,139,0.0,0.0,0.0,-inf,-inf,
5123,2008-02-09 12:56:47.552,-115.73096,32.95051,1.9000000000000001,18.0505124320192,-1.3247329697166654,1.0,140,0.0,0.0,0.0,-inf,-inf,
5146,2008-02-09 14:49:57.389,-115.73439,32.95181,1.9000000000000001,18.195114040950685,-1.6447563245053642,1.0,141,0.0,0.0,0.0,-inf,-inf,
5195,2008-02-09 21:51:10.955,-115.94774,33.19264,1.0,44.99759741410968,-21.49301397223325,1.0,142,0.0,0.0,0.0,-inf,-inf,
5223,2008-02-10 01:42:01.640,-115.62954,32.65359,1.4000000000000001,-14.96221237812045,8.165820075067735,1.0,143,0.0,0.0,0.0,-inf,-inf,
5224,2008-02-10 01:47:57.610,-115.6313,32.64709,1.7000000000000002,-15.68511365863314,8.001630514218919,1.0,144,0.0,0.0,0.0,-inf,-inf,
5252,2008-02-10 06:05:47.220,-115.95315,33.04321,1.4000000000000001,28.38286411320588,-22.033771788794045,1.0,145,0.0,0.0,0.0,-inf,-inf,
5261,2008-02-10 07:59:47.948,-115.93533,32.68678,2.3000000000000003,-11.253906154931462,-20.454752284610365,1.0,146,0.0,0.0,0.0,-inf,-inf,
5270,2008-02-10 09:06:47.402,-115.57204,33.19933,1.3,45.72718888960773,13.465778665701665,1.0,147,0.0,0.0,0.0,-inf,-inf,
5275,2008-02-10 09:41:59.905,-115.72342,33.15061,1.4000000000000001,40.30054780501308,-0.6197816251994884,1.0,148,0.0,0.0,0.0,-inf,-inf,
5276,2008-02-10 09:42:34.851,-115.93506,32.68679,1.8,-11.25284632513912,-20.429481926401547,1.0,149,0.0,0.0,0.0,-inf,-inf,
5281,2008-02-10 10:17:02.960,-115.93524,32.68585,1.1,-11.357334774320794,-20.446542741981972,1.0,150,0.0,0.0,0.0,-inf,-inf,
5303,2008-02-10 16:23:13.980,-115.60368,32.62263,1.0,-18.402517976515757,10.590513164535476,1.0,151,0.0,0.0,0.0,-inf,-inf,
5641,2008-02-12 03:47:04.337,-115.73074,32.95139,1.1,18.148361230051616,-1.3041921761041262,1.0,152,0.0,0.0,0.0,-inf,-inf,
5832,2008-02-12 18:09:35.163,-115.9361,32.68655,1.7000000000000002,-11.279331987893668,-20.526865992450244,1.0,153,0.0,0.0,0.0,-inf,-inf,
5844,2008-02-12 20:49:44.835,-115.93632,32.68565,1.0,-11.37936471558154,-20.547662131323037,1.0,154,0.0,0.0,0.0,-inf,-inf,
5917,2008-02-13 05:52:17.214,-115.93389,32.68212,1.2000000000000002,-11.77235152621422,-20.32105064315547,1.0,155,0.0,0.0,0.0,-inf,-inf,
5993,2008-02-13 12:51:19.274,-115.84783,32.6772,1.2000000000000002,-12.332671254868009,-12.26733755208476,1.0,156,0.0,0.0,0.0,-inf,-inf,
6034,2008-02-13 18:21:11.584,-115.93307,32.68281,1.2000000000000002,-11.695784103948236,-20.24415001374721,1.0,157,0.0,0.0,0.0,-inf,-inf,
6106,2008-02-14 06:12:04.400,-115.72115,32.86565,2.8000000000000003,8.614430447451989,-0.4097705604657053,1.0,158,0.0,0.0,0.0,-inf,-inf,
6157,2008-02-14 12:47:50.132,-115.93327,32.68191,1.2000000000000002,-11.795821248415049,-20.2630723314116,1.0,159,0.0,0.0,0.0,-inf,-inf,
6167,2008-02-14 15:08:25.910,-115.63098474203508,32.63995442768626,1.2000000000000002,-16.478529192847933,8.031788832023972,1.0,160,0.0,0.0,0.0,-inf,-inf,
6217,2008-02-15 01:10:18.373,-115.93543,32.68608,1.8,-11.331723251808691,-20.464271401241977,1.0,161,0.0,0.0,0.0,-inf,-inf,
6220,2008-02-15 01:59:58.700,-115.90614,32.67641,1.5,-12.412258824523034,-17.72505258449382,1.0,162,0.0,0.0,0.0,-inf,-inf,
6226,2008-02-15 02:46:17.535,-115.62329,32.84761,1.8,6.612324693732585,8.731900713413843,1.0,163,0.0,0.0,0.0,-inf,-inf,
6274,2008-02-15 09:45:56.100,-115.93319,32.68306,1.3,-11.667962438287027,-20.255324010053965,1.0,164,0.0,0.0,0.0,-inf,-inf,
6308,2008-02-15 14:59:46.467,-115.96031,33.1951,1.2000000000000002,45.27376935179521,-22.662047146047662,1.0,165,0.0,0.0,0.0,-inf,-inf,
6309,2008-02-15 14:59:58.434,-115.96049,33.19565,1.0,45.33496523774047,-22.67865417106958,1.0,166,0.0,0.0,0.0,-inf,-inf,
6311,2008-02-15 15:00:29.585,-115.9599,33.19503,1.3,45.265897643894725,-22.62391479307136,1.0,167,0.0,0.0,0.0,-inf,-inf,
6355,2008-02-16 02:05:01.220,-115.56015,33.20119,1.4000000000000001,45.93559269179256,14.571779589526477,1.0,168,0.0,0.0,0.0,-inf,-inf,
6393,2008-02-16 06:52:33.663,-115.5511,32.55772,2.3000000000000003,-25.61370199630172,15.52603879652925,1.0,169,0.0,0.0,0.0,-inf,-inf,
6421,2008-02-16 11:43:42.169,-115.6171,32.65112,1.4000000000000001,-15.235836489506047,9.330716020998286,1.0,170,0.0,0.0,0.0,-inf,-inf,
6422,2008-02-16 11:44:07.314,-115.61796,32.65157,1.4000000000000001,-15.185874199305216,9.250153635909996,1.0,171,0.0,0.0,0.0,-inf,-inf,
6423,2008-02-16 11:44:07.980,-115.62648183983464,32.63925198674058,1.6,-16.556286725527993,8.453483223377065,1.0,172,0.0,0.0,0.0,-inf,-inf,
6447,2008-02-16 14:48:47.513,-115.77008,32.69091,1.8,-10.814523452598024,-4.989509127905634,1.0,173,0.0,0.0,0.0,-inf,-inf,
