index,time,longitude,latitude,magnitude,x,y,mc_current,index_from_zero,int_lambd,lambd,lambd_star,LL,TLL,SLL
776235,1981-04-26 12:09:28.290,-115.62624260624376,33.094893232321176,5.800000000000001,-117.0209090208262,129.88585093636365,3.0,57,0.0,0.0,0.0,-inf,-inf,
776239,1981-04-26 12:27:57.080,-115.686,33.037,3.0,-123.53196532995683,124.40189861796726,3.0,58,0.0,0.0,0.0,-inf,-inf,
776240,1981-04-26 12:28:08.010,-115.642,33.099,3.3000000000000003,-116.58402904519052,128.41195470593527,3.0,59,0.0,0.0,0.0,-inf,-inf,
776241,1981-04-26 12:28:36.180,-115.697,33.037,3.3000000000000003,-123.54519188129544,123.3765333760642,3.0,60,0.0,0.0,0.0,-inf,-inf,
776245,1981-04-26 12:40:41.970,-115.724,32.961,4.2,-132.02784604243848,120.96495776208936,3.0,61,0.0,0.0,0.0,-inf,-inf,
776246,1981-04-26 12:46:35.240,-115.691,33.037,3.0,-123.53799097098414,123.9358236814052,3.0,62,0.0,0.0,0.0,-inf,-inf,
776260,1981-04-26 12:57:43.070,-115.598,33.116,3.0,-114.63801636645304,132.48458448229763,3.0,63,0.0,0.0,0.0,-inf,-inf,
776262,1981-04-26 12:59:21.150,-115.688,33.074,3.3000000000000003,-119.42024961934368,124.16276067239438,3.0,64,0.0,0.0,0.0,-inf,-inf,
776265,1981-04-26 13:03:15.890,-115.568,33.136,3.7,-112.37516315841762,135.2473660351122,3.0,65,0.0,0.0,0.0,-inf,-inf,
776386,1981-04-26 14:43:00.700,-115.593,33.11,3.0,-115.29872529258166,132.9593972365269,3.0,66,0.0,0.0,0.0,-inf,-inf,
776434,1981-04-26 15:22:13.990,-115.607,33.111,3.4000000000000004,-115.20552209305704,131.65398268233213,3.0,67,0.0,0.0,0.0,-inf,-inf,
776448,1981-04-26 15:43:56.910,-115.593,33.117,3.5,-114.52037910932984,132.94870362943783,3.0,68,0.0,0.0,0.0,-inf,-inf,
776491,1981-04-26 16:33:09.050,-115.632,33.095,3.6,-117.01628380302095,129.34937743427955,3.0,69,0.0,0.0,0.0,-inf,-inf,
776559,1981-04-26 17:42:26.350,-115.625,33.171,3.5,-108.5568453292816,129.88790538931565,3.0,70,0.0,0.0,0.0,-inf,-inf,
776679,1981-04-26 20:38:44.720,-115.605,33.107,3.0,-115.64773250463742,131.84631118300268,3.0,71,0.0,0.0,0.0,-inf,-inf,
776686,1981-04-26 20:56:22.570,-115.584,33.112,3.0,-115.06468263960488,133.79454419283772,3.0,72,0.0,0.0,0.0,-inf,-inf,
776724,1981-04-26 21:58:54.930,-115.637,33.097,3.1,-116.80016776722408,128.88065557299203,3.0,73,0.0,0.0,0.0,-inf,-inf,
776876,1981-04-27 02:55:49.700,-115.601,33.112,3.2,-115.08664184249848,132.21127264002718,3.0,74,0.0,0.0,0.0,-inf,-inf,
776953,1981-04-27 10:40:49.340,-115.686,33.031,3.0,-124.19912133321364,124.41045547480093,3.0,75,0.0,0.0,0.0,-inf,-inf,
776965,1981-04-27 12:33:56.450,-115.65,33.181,3.0,-107.47619034999516,127.54644794109588,3.0,76,0.0,0.0,0.0,-inf,-inf,
777007,1981-04-27 16:48:30.660,-115.68,33.071,3.0,-119.74415493038502,124.91246424323504,3.0,77,0.0,0.0,0.0,-inf,-inf,
777133,1981-04-28 15:55:47.200,-120.165,34.539,3.0,47.1296337181815,-287.9793273792698,3.0,78,0.0,0.0,0.0,-inf,-inf,
777273,1981-04-30 12:11:34.690,-115.486,33.179,3.0,-107.48313989800688,142.8114799367206,3.0,79,0.0,0.0,0.0,-inf,-inf,
777287,1981-04-30 15:17:59.890,-115.483,33.178,3.0,-107.59016430053532,143.09230862814456,3.0,80,0.0,0.0,0.0,-inf,-inf,
777300,1981-04-30 20:09:46.050,-116.496,33.501,3.4000000000000004,-72.61885838121634,48.63360497041199,3.0,81,0.0,0.0,0.0,-inf,-inf,
777351,1981-05-02 02:11:05.760,-117.779,35.823,3.2,185.7093006980194,-68.39575104249933,3.0,82,0.0,0.0,0.0,-inf,-inf,
777392,1981-05-02 21:50:20.600,-116.277,32.931,3.3000000000000003,-135.87410810568875,69.3942778503893,3.0,83,0.0,0.0,0.0,-inf,-inf,
777508,1981-05-04 18:41:03.000,-116.45,33.474,3.0,-75.59835477119563,52.91547742913279,3.0,84,0.0,0.0,0.0,-inf,-inf,
777546,1981-05-05 13:59:07.020,-118.064,36.389,3.0,248.8746425850703,-93.428861751571,3.0,85,0.0,0.0,0.0,-inf,-inf,
777547,1981-05-05 14:34:53.310,-118.049,36.403,3.1,250.41744808628144,-92.0696107937229,3.0,86,0.0,0.0,0.0,-inf,-inf,
777573,1981-05-06 05:56:58.860,-118.032,33.721,3.0,-47.81834868036983,-93.54978337257474,3.0,87,0.0,0.0,0.0,-inf,-inf,
777700,1981-05-09 22:58:12.660,-115.53942271691736,32.95814159281294,3.0,-132.11370579055324,138.18970222212027,3.0,88,0.0,0.0,0.0,-inf,-inf,
777781,1981-05-13 05:33:38.580,-116.421,32.012,3.2,-238.14936936301376,56.53715792405497,3.0,89,0.0,0.0,0.0,-inf,-inf,
777937,1981-05-20 17:21:31.570,-120.99,36.98,3.8000000000000003,321.1314590411671,-352.6486868474714,3.0,90,0.0,0.0,0.0,-inf,-inf,
777985,1981-05-23 18:50:21.330,-117.889,36.103,3.1,216.9236992594302,-78.041242292972,3.0,91,0.0,0.0,0.0,-inf,-inf,
778176,1981-06-03 05:29:03.660,-117.614,34.145,3.3000000000000003,-0.9747927702660536,-54.61813498922246,3.0,92,0.0,0.0,0.0,-inf,-inf,
778207,1981-06-04 11:51:32.980,-117.376,33.65,3.6,-56.11802196759115,-32.90681537826951,3.0,93,0.0,0.0,0.0,-inf,-inf,
778209,1981-06-04 14:26:35.400,-117.378,33.65,3.1,-56.1173780501838,-33.09194242640649,3.0,94,0.0,0.0,0.0,-inf,-inf,
778237,1981-06-06 05:54:30.620,-117.721,35.756,3.1,178.22137788954177,-63.21844072811599,3.0,95,0.0,0.0,0.0,-inf,-inf,
778285,1981-06-08 03:09:02.150,-121.683,36.798,4.1000000000000005,303.57022018244453,-415.14011255594994,3.0,96,0.0,0.0,0.0,-inf,-inf,
778397,1981-06-12 02:58:20.630,-118.417,35.066,3.2,102.15339327475188,-127.09992709224592,3.0,97,0.0,0.0,0.0,-inf,-inf,
778404,1981-06-12 04:18:01.230,-119.865,35.858,3.0,192.9688605758321,-256.3505751474486,3.0,98,0.0,0.0,0.0,-inf,-inf,
778406,1981-06-12 06:06:07.390,-118.668,34.354,3.8000000000000003,23.329034391331017,-151.2326388063728,3.0,99,0.0,0.0,0.0,-inf,-inf,
778409,1981-06-12 11:02:46.430,-115.973,33.248,3.6,-100.37939117583927,97.41211652171955,3.0,100,0.0,0.0,0.0,-inf,-inf,
778430,1981-06-13 04:48:23.450,-120.192,36.201,3.0,231.98400573598727,-284.5872619185429,3.0,101,0.0,0.0,0.0,-inf,-inf,
778535,1981-06-16 12:16:19.140,-116.256,33.862,3.1,-32.33802775778988,70.58885074205676,3.0,102,0.0,0.0,0.0,-inf,-inf,
778542,1981-06-16 15:58:52.640,-120.81,34.959,3.1,95.83611287931448,-345.272185165764,3.0,103,0.0,0.0,0.0,-inf,-inf,
778733,1981-06-22 04:57:47.160,-118.504,35.098,4.0,105.82412416469484,-134.96495001958985,3.0,104,0.0,0.0,0.0,-inf,-inf,
778736,1981-06-22 07:31:46.070,-115.962,33.238,3.1,-101.48085251661536,98.4463811129534,3.0,105,0.0,0.0,0.0,-inf,-inf,
778826,1981-06-25 00:01:21.440,-120.629,36.525,3.1,269.32915271578435,-322.46179020794926,3.0,106,0.0,0.0,0.0,-inf,-inf,
778855,1981-06-26 01:43:27.130,-121.25,36.643,3.2,284.6215161177318,-377.35745099049865,3.0,107,0.0,0.0,0.0,-inf,-inf,
779105,1981-07-05 00:31:16.250,-117.378,33.665,3.2,-54.44945679935788,-33.086149299475565,3.0,108,0.0,0.0,0.0,-inf,-inf,
779123,1981-07-05 10:30:48.840,-117.7110419206244,35.770867358853906,3.1,179.86833113126102,-62.308272218686895,3.0,109,0.0,0.0,0.0,-inf,-inf,
779136,1981-07-05 17:45:24.210,-117.722,35.767,3.1,179.44514094028344,-63.30004677532528,3.0,110,0.0,0.0,0.0,-inf,-inf,
779163,1981-07-06 19:53:44.050,-117.871,33.857,3.0,-32.831316527093726,-78.5346938711492,3.0,111,0.0,0.0,0.0,-inf,-inf,
779239,1981-07-09 14:23:14.810,-116.803,33.252,3.0,-100.40928527635587,20.225502279457487,3.0,112,0.0,0.0,0.0,-inf,-inf,
779321,1981-07-11 21:50:29.510,-118.036,32.643,4.1000000000000005,-167.68137897469802,-95.09261746742531,3.0,113,0.0,0.0,0.0,-inf,-inf,
779497,1981-07-18 12:48:16.170,-116.681,33.551,3.1,-67.1313276696801,31.461371340507817,3.0,114,0.0,0.0,0.0,-inf,-inf,
779505,1981-07-18 21:22:06.180,-118.01,35.739,3.0,176.5500199752776,-89.31795746377189,3.0,115,0.0,0.0,0.0,-inf,-inf,
779556,1981-07-21 04:31:17.030,-119.62,34.26,3.1,14.699395229626209,-238.87294408836917,3.0,116,0.0,0.0,0.0,-inf,-inf,
779656,1981-07-24 11:38:49.350,-116.331,32.009,4.3,-238.43033415655927,65.02691494402066,3.0,117,0.0,0.0,0.0,-inf,-inf,
779702,1981-07-25 21:48:13.480,-121.066,36.604,3.3000000000000003,279.6059665471108,-361.129537188628,3.0,118,0.0,0.0,0.0,-inf,-inf,
779717,1981-07-26 06:13:09.210,-118.64,35.142,3.6,110.90615209114296,-147.25789268784956,3.0,119,0.0,0.0,0.0,-inf,-inf,
779781,1981-07-29 21:28:08.100,-116.503,33.131,3.4000000000000004,-113.76414556272496,48.19016558661517,3.0,120,0.0,0.0,0.0,-inf,-inf,
779785,1981-07-29 23:37:48.940,-118.707,33.805,3.1,-37.65611770904992,-155.81990566958487,3.0,121,0.0,0.0,0.0,-inf,-inf,
779786,1981-07-29 23:39:57.020,-118.707,33.766,3.8000000000000003,-41.99256394341265,-155.89112143395042,3.0,122,0.0,0.0,0.0,-inf,-inf,
779793,1981-07-30 01:56:55.520,-118.736,33.797,3.3000000000000003,-38.50111380972089,-158.5138968922341,3.0,123,0.0,0.0,0.0,-inf,-inf,
779809,1981-07-30 11:56:00.610,-118.708,33.789,3.4000000000000004,-39.43364951972746,-155.94152944218914,3.0,124,0.0,0.0,0.0,-inf,-inf,
779951,1981-08-04 19:15:56.570,-116.321,32.073,3.0,-231.3075928557257,65.92299870870463,3.0,125,0.0,0.0,0.0,-inf,-inf,
779976,1981-08-05 16:56:11.600,-116.535,35.409,3.0,139.52258004298852,44.002870518727526,3.0,126,0.0,0.0,0.0,-inf,-inf,
779998,1981-08-06 11:10:12.820,-120.273,34.786,3.6,74.90181072683511,-296.9837054942007,3.0,127,0.0,0.0,0.0,-inf,-inf,
780087,1981-08-09 04:43:14.370,-115.701,32.819,3.0,-147.78999413475032,123.31050743137504,3.0,128,0.0,0.0,0.0,-inf,-inf,
780188,1981-08-14 01:09:34.380,-118.575,33.966,3.1,-19.9473841568535,-143.3536529130132,3.0,129,0.0,0.0,0.0,-inf,-inf,
780331,1981-08-18 09:23:54.380,-118.718,33.802,3.1,-37.97288894082888,-156.84164356977962,3.0,130,0.0,0.0,0.0,-inf,-inf,
780564,1981-08-28 01:42:01.750,-115.684,33.288,3.2,-95.62020141024854,124.22902458675811,3.0,131,0.0,0.0,0.0,-inf,-inf,
780628,1981-08-29 21:57:05.500,-116.78,33.312,3.0,-93.73283205602937,22.348837443288065,3.0,132,0.0,0.0,0.0,-inf,-inf,
780699,1981-09-02 04:36:06.010,-116.368,32.105,3.1,-227.7781875058607,61.47166725214623,3.0,133,0.0,0.0,0.0,-inf,-inf,
780733,1981-09-02 23:50:10.980,-116.823,33.339,3.0,-90.73908335570609,18.347210526853384,3.0,134,0.0,0.0,0.0,-inf,-inf,
780760,1981-09-04 00:28:53.110,-116.546,33.135,4.0,-113.33865775104354,44.18392692284453,3.0,135,0.0,0.0,0.0,-inf,-inf,
780779,1981-09-04 00:39:25.320,-116.547,33.133,3.7,-113.5614757454556,44.09182378669622,3.0,136,0.0,0.0,0.0,-inf,-inf,
780839,1981-09-04 15:50:48.700,-119.12,33.557,5.5,-64.52518124665917,-194.53585806372317,3.0,137,0.0,0.0,0.0,-inf,-inf,
780840,1981-09-04 15:57:43.010,-119.07,33.646,3.4000000000000004,-54.72305397919555,-189.70670202810552,3.0,138,0.0,0.0,0.0,-inf,-inf,
780856,1981-09-04 17:04:58.840,-119.028,33.569,3.0,-63.36158559237519,-185.98644460187467,3.0,139,0.0,0.0,0.0,-inf,-inf,
780898,1981-09-05 00:41:47.810,-119.152,33.599,3.7,-59.79409658909792,-197.4039067403617,3.0,140,0.0,0.0,0.0,-inf,-inf,
780908,1981-09-05 04:02:56.780,-119.154,33.611,3.4000000000000004,-58.45597980313208,-197.56147023254877,3.0,141,0.0,0.0,0.0,-inf,-inf,
780975,1981-09-06 09:17:00.100,-119.175,33.694,3.6,-49.186663582939,-199.31259501425225,3.0,142,0.0,0.0,0.0,-inf,-inf,
780990,1981-09-06 18:30:31.330,-119.078,33.676,3.0,-51.37254431899667,-190.38041080442605,3.0,143,0.0,0.0,0.0,-inf,-inf,
781076,1981-09-09 18:06:20.950,-115.443,32.53,3.5,-179.58613896757075,147.9037540085913,3.0,144,0.0,0.0,0.0,-inf,-inf,
781098,1981-09-10 05:45:55.270,-119.129,33.668,3.1,-52.16611515394938,-195.11700361180732,3.0,145,0.0,0.0,0.0,-inf,-inf,
781132,1981-09-11 05:58:22.790,-119.205,33.643,3.5,-54.79849229868883,-202.2078598686283,3.0,146,0.0,0.0,0.0,-inf,-inf,
781177,1981-09-12 21:23:07.550,-117.268,34.158,3.5,0.3395492670837004,-22.773531929300177,3.0,147,0.0,0.0,0.0,-inf,-inf,
781274,1981-09-16 01:16:59.860,-118.95,33.579,3.0,-62.38839635246583,-178.74013568992385,3.0,148,0.0,0.0,0.0,-inf,-inf,
781275,1981-09-16 01:19:11.450,-118.948,33.577,3.4000000000000004,-62.61426029959547,-178.55904593399822,3.0,149,0.0,0.0,0.0,-inf,-inf,
781314,1981-09-17 02:59:15.730,-121.446,35.761,3.3000000000000003,187.33746703206108,-399.23694918079207,3.0,150,0.0,0.0,0.0,-inf,-inf,
781551,1981-09-25 14:13:38.020,-116.843,34.013,3.3000000000000003,-15.79712191365702,16.359952426861767,3.0,151,0.0,0.0,0.0,-inf,-inf,
781591,1981-09-26 14:03:51.980,-120.451,36.202,3.2,232.86039277279733,-307.81525458248166,3.0,152,0.0,0.0,0.0,-inf,-inf,
781648,1981-09-28 10:57:39.610,-117.11,33.447,3.3000000000000003,-78.74404070563334,-8.304425387412564,3.0,153,0.0,0.0,0.0,-inf,-inf,
781858,1981-10-06 18:22:58.380,-115.337,32.417,3.4000000000000004,-191.99420358671733,158.04263379258552,3.0,154,0.0,0.0,0.0,-inf,-inf,
782011,1981-10-11 18:10:12.570,-119.066,33.646,3.4000000000000004,-54.73045105032444,-189.3365019853844,3.0,155,0.0,0.0,0.0,-inf,-inf,
782041,1981-10-13 14:47:51.540,-116.75161494757862,36.89794351266878,3.3000000000000003,305.0120018638645,23.918907144326536,3.0,156,0.0,0.0,0.0,-inf,-inf,
782053,1981-10-13 20:14:03.000,-116.135,34.032,3.5,-13.34498816266667,81.59754537860846,3.0,157,0.0,0.0,0.0,-inf,-inf,
782087,1981-10-15 04:21:09.740,-116.7523034393008,36.90149705199455,3.6,305.4069719488617,23.856573737006958,3.0,158,0.0,0.0,0.0,-inf,-inf,
782110,1981-10-16 04:07:33.490,-118.997,33.595,3.1,-60.52644270931561,-183.0593400047642,3.0,159,0.0,0.0,0.0,-inf,-inf,
782174,1981-10-17 19:47:21.610,-116.05531658398554,33.22776218472172,3.7,-102.70461103540114,89.77825073997339,3.0,160,0.0,0.0,0.0,-inf,-inf,
782181,1981-10-17 19:54:35.010,-116.063,33.232,3.1,-102.24007164056172,89.05923076788477,3.0,161,0.0,0.0,0.0,-inf,-inf,
782260,1981-10-19 21:43:45.480,-116.447,34.327,3.0,19.25206810943392,52.663040979760446,3.0,162,0.0,0.0,0.0,-inf,-inf,
782279,1981-10-20 12:40:55.570,-116.45083691366771,33.51271235251818,3.0,-71.29418566038382,52.81409564922272,3.0,163,0.0,0.0,0.0,-inf,-inf,
782306,1981-10-21 05:37:44.780,-116.774442759965,33.494137486760884,3.3000000000000003,-73.47886013524459,22.817059047324022,3.0,164,0.0,0.0,0.0,-inf,-inf,
782379,1981-10-23 17:28:16.440,-119.004,33.59,4.800000000000001,-61.06987038155408,-183.71828648855936,3.0,165,0.0,0.0,0.0,-inf,-inf,
782387,1981-10-23 19:15:52.170,-119.017,33.618,4.6000000000000005,-57.93319639194243,-184.8618967663466,3.0,166,0.0,0.0,0.0,-inf,-inf,
782540,1981-10-28 14:17:08.980,-118.508,34.33,3.0,20.434438359006062,-136.5855625267307,3.0,167,0.0,0.0,0.0,-inf,-inf,
782590,1981-10-30 08:24:23.170,-120.701,34.427,3.0,36.32559339990148,-337.499015061367,3.0,168,0.0,0.0,0.0,-inf,-inf,
782598,1981-10-30 17:07:25.780,-118.994,33.625,3.5,-57.19610757339582,-182.71761002199375,3.0,169,0.0,0.0,0.0,-inf,-inf,
782633,1981-10-31 23:14:33.050,-119.062,33.67,3.1,-52.06929370897608,-188.9133670023372,3.0,170,0.0,0.0,0.0,-inf,-inf,
782901,1981-11-09 13:43:35.550,-119.645,34.407,3.0,31.102389643666985,-240.74802677533,3.0,171,0.0,0.0,0.0,-inf,-inf,
782953,1981-11-10 22:34:35.730,-119.133,35.011,4.7,97.16726208300597,-192.38580915654003,3.0,172,0.0,0.0,0.0,-inf,-inf,
782955,1981-11-10 22:37:04.690,-119.178,35.013,4.2,97.47601567827611,-196.47857223307437,3.0,173,0.0,0.0,0.0,-inf,-inf,
782966,1981-11-11 00:29:44.270,-119.166,35.031,3.2,99.4541768111403,-195.3432187744446,3.0,174,0.0,0.0,0.0,-inf,-inf,
782967,1981-11-11 00:30:56.470,-119.173,35.032,3.1,99.57888802746564,-195.9780754656455,3.0,175,0.0,0.0,0.0,-inf,-inf,
783104,1981-11-16 07:29:53.780,-120.998,36.494,3.3000000000000003,267.1341113367586,-355.55911933048657,3.0,176,0.0,0.0,0.0,-inf,-inf,
783107,1981-11-16 12:01:45.120,-119.147,35.039,3.1,100.30719153469197,-193.5947520959716,3.0,177,0.0,0.0,0.0,-inf,-inf,
783124,1981-11-17 02:53:40.370,-119.103,33.678,3.0,-51.10343096623639,-192.6888391311203,3.0,178,0.0,0.0,0.0,-inf,-inf,
783277,1981-11-24 09:20:17.500,-116.625,34.87,3.3000000000000003,79.55306584937985,36.08197439421426,3.0,179,0.0,0.0,0.0,-inf,-inf,
